"","SAP_FLOW","dates","heure_solaire","PPFD_IN_1h","TS","WD_2h","CO2","FC_1h","H2O_3h","SB","SH_3h","SLE_3h","ZL_3h","VPD"
"1564",0.1052680157,2010-05-31 00:30:00,2017-10-23 23:30:00,0,11.94,333.11,407,1.68,12.21,-4.35,-0.31,-37.23,0.06,0.0820653528492195
"1565",0.0990449105,2010-05-31 01:00:00,2017-10-23 00:00:00,0.02,11.88,312.27,407.94,4.03,11.54,-4.81,-0.38,-188.94,0.05,0.0916829032220285
"1566",0.0935208961,2010-05-31 01:30:00,2017-10-23 00:30:00,0,11.82,248.09,408.73,2.8,8.99,-5.01,-44.11,NA,0.01,0.0812414580971624
"1567",0.0996534299,2010-05-31 02:00:00,2017-10-23 01:00:00,0.03,11.76,209.15,409.67,1.68,9.17,-5.01,-17.28,-97.7,0.11,0.075986302489692
"1568",0.0963162582,2010-05-31 02:30:00,2017-10-23 01:30:00,0.03,11.7,208.92,410.49,3.01,9.37,-4.79,-6.54,17,0.05,0.0760170212387007
"1569",0.1042080603,2010-05-31 03:00:00,2017-10-23 02:00:00,0.03,11.64,228.38,412.02,2.37,9.42,-4.22,-2.2,1.27,0.08,0.0754915580688249
"1570",0.1078086483,2010-05-31 03:30:00,2017-10-23 02:30:00,0.02,11.58,213.21,413.92,2.4,9.3,-3.18,-0.06,-15.12,0.25,0.0732727323625912
"1571",0.1078086483,2010-05-31 04:00:00,2017-10-23 03:00:00,0.03,11.53,210.41,413.81,3.05,9.1,-1.73,-2.59,-97.39,0.14,0.0793267149601734
"1572",0.1089354879,2010-05-31 04:30:00,2017-10-23 03:30:00,1.22,11.48,201.62,413.03,1.68,9.01,-0.41,-4.84,-53.13,0.17,0.0895398354201657
"1573",0.1045388926,2010-05-31 05:00:00,2017-10-23 04:00:00,16.06,11.43,207.62,411.98,1.26,8.96,1.1,-3.05,-45.99,0.21,0.0937798689271335
"1574",0.1109992364,2010-05-31 05:30:00,2017-10-23 04:30:00,69.83,11.39,220.94,410.41,-0.8,8.95,2.9,-0.82,-27.53,0.25,0.100016993928105
"1575",0.1004737778,2010-05-31 06:00:00,2017-10-23 05:00:00,154.7,11.36,222.4,409.01,-5.51,9.13,4.64,0.48,58.71,0.14,0.104707555870905
"1576",0.0963096854,2010-05-31 06:30:00,2017-10-23 05:30:00,242.23,11.33,229.47,407.15,-6.18,9.26,8.68,2.9,40.5,0.16,0.129437620599623
"1577",0.0964909812,2010-05-31 07:00:00,2017-10-23 06:00:00,383.48,11.3,226.62,406.19,-9.84,9.35,9.76,4.47,58.94,0.15,0.140089870268446
"1578",0.0862883142,2010-05-31 07:30:00,2017-10-23 06:30:00,208.4,11.28,231.18,404.59,-7.29,9.49,9.35,6.13,106.44,0.12,0.15420042807027
"1579",0.1255372499,2010-05-31 08:00:00,2017-10-23 07:00:00,224.38,11.27,245.6,402.18,-9.91,9.65,9.19,4.94,111.92,0.05,0.177759567344115
"1580",0.3491999595,2010-05-31 08:30:00,2017-10-23 07:30:00,263.95,11.26,247.21,398.22,-9.67,9.79,9.41,5.08,72.19,0.04,0.24847413756492
"1581",1.0233971633,2010-05-31 09:00:00,2017-10-23 08:00:00,341.45,11.25,252.43,397.48,-12.39,10.01,9.83,5.7,121.74,-0.03,0.312589432429026
"1582",1.4599518075,2010-05-31 09:30:00,2017-10-23 08:30:00,570.35,11.25,248.99,397.21,-16.13,9.88,10.11,4.03,-8.27,0.02,0.3418779517021
"1583",1.7485862208,2010-05-31 10:00:00,2017-10-23 09:00:00,586.8,11.26,253.83,396.75,-16.61,9.92,10.76,2.42,3.8,0.01,0.351311236939463
"1584",2.2593581573,2010-05-31 10:30:00,2017-10-23 09:30:00,474.61,11.27,264.48,396.82,-17.37,9.88,11.37,3.3,46,0.01,0.321653290897591
"1585",2.1437575835,2010-05-31 11:00:00,2017-10-23 10:00:00,641.92,11.28,268.2,395.85,-17.63,9.99,10.84,7.01,NA,-0.03,0.338792741022075
"1586",2.7037765979,2010-05-31 11:30:00,2017-10-23 10:30:00,466.05,11.29,264.71,396.46,-16.01,9.52,10.61,8.27,NA,-0.05,0.354963913275989
"1587",2.2821872962,2010-05-31 12:00:00,2017-10-23 11:00:00,795.16,11.31,270.62,395.37,-23.55,9.58,10.17,8.82,NA,-0.04,0.380126406726488
"1588",2.2914558406,2010-05-31 12:30:00,2017-10-23 11:30:00,466.95,11.32,275.01,396.95,-14.74,9.42,8.98,2.44,NA,-0.04,0.37806368490257
"1589",1.5404586137,2010-05-31 13:00:00,2017-10-23 12:00:00,487,11.34,271.9,395.52,-15.33,9.48,8.71,3.09,NA,-0.06,0.344302918460603
"1590",1.062794377,2010-05-31 13:30:00,2017-10-23 12:30:00,265.5,11.35,271.25,396.44,-7.44,9.77,7.99,-1.28,NA,-0.07,0.359446789490857
"1591",1.5568619742,2010-05-31 14:00:00,2017-10-23 13:00:00,218.49,11.35,278.22,396.03,-8.67,9.84,7.44,5.54,NA,-0.07,0.386193830640523
"1592",2.0002700174,2010-05-31 14:30:00,2017-10-23 13:30:00,322.74,11.36,276.02,394.54,-9.45,9.69,7.53,0.04,NA,-0.05,0.353109926080141
"1593",2.1350879444,2010-05-31 15:00:00,2017-10-23 14:00:00,452.22,11.36,275.09,395.22,-18.52,9.63,6.81,4.28,NA,-0.06,0.377978294983145
"1594",1.897997735,2010-05-31 15:30:00,2017-10-23 14:30:00,498.17,11.37,276.44,395.46,-15.4,9.6,6.49,-1.89,NA,-0.02,0.365677087859396
"1595",1.4796939707,2010-05-31 16:00:00,2017-10-23 15:00:00,328.57,11.38,273.78,396.92,-12.01,9.88,5.82,-1.46,NA,-0.03,0.347504106380408
"1596",0.9379621137,2010-05-31 16:30:00,2017-10-23 15:30:00,280.67,11.38,272.56,396.86,-7.68,9.73,4.73,0.8,NA,-0.03,0.28889052913623
"1597",0.84503268,2010-05-31 17:00:00,2017-10-23 16:00:00,176.38,11.38,277.28,395.72,-7.73,9.79,3.93,5.33,NA,-0.05,0.271280406419648
"1598",0.801599717,2010-05-31 17:30:00,2017-10-23 16:30:00,269.94,11.38,273.2,397.69,-7.77,10.01,3.38,-1.95,NA,-0.05,0.2592829067177
"1599",0.4657191536,2010-05-31 18:00:00,2017-10-23 17:00:00,190.54,11.38,268.56,399.14,-5.14,9.83,2.95,1.7,NA,-0.03,0.226115984699274
"1600",0.2491471565,2010-05-31 18:30:00,2017-10-23 17:30:00,65.96,11.37,258.96,401.36,-2.26,9.87,2.5,-1.73,NA,-0.02,0.148314964248895
"1601",0.1333263319,2010-05-31 19:00:00,2017-10-23 18:00:00,41.57,11.37,251.13,402.58,-0.66,9.87,2.86,-3.55,NA,-0.01,0.130260004298129
"1602",0.0823658119,2010-05-31 19:30:00,2017-10-23 18:30:00,25.27,11.37,255.49,403.54,1.24,10.36,2.89,-3.05,NA,-0.05,0.123080596084862
"1603",0.0506436988,2010-05-31 20:00:00,2017-10-23 19:00:00,19.44,11.35,252.73,403.51,1.38,10.53,1.67,0.12,NA,-0.03,0.123454701240135
"1604",0.0374511675,2010-05-31 20:30:00,2017-10-23 19:30:00,5.04,11.34,238.9,404.04,2.63,10.54,1.14,-1.76,NA,0.01,0.131713607736479
"1605",0.0285399181,2010-05-31 21:00:00,2017-10-23 20:00:00,0.49,11.33,230.82,405.2,2.87,10.74,0.49,-2.53,NA,0,0.139177474295791
"1606",0.0201408585,2010-05-31 21:30:00,2017-10-23 20:30:00,0.02,11.32,227.05,406.39,2.35,11.13,0.16,-7.07,NA,0.01,0.144274438707807
"1607",0.0212029202,2010-05-31 22:00:00,2017-10-23 21:00:00,0.03,11.31,218.51,409.72,4.01,11.12,-0.2,-2.17,NA,0.02,0.134171616633165
"1608",0.0162414236,2010-05-31 22:30:00,2017-10-23 21:30:00,0.01,11.3,212.05,412.14,4.79,11.13,-0.72,-1.17,-14.87,0.02,0.120842597831558
"1609",0.0152482003,2010-05-31 23:00:00,2017-10-23 22:00:00,0.03,11.29,220.24,412.06,1.56,11.08,-0.83,-0.02,1.17,0.04,0.113028589832308
"1610",0.0109392437,2010-05-31 23:30:00,2017-10-23 22:30:00,0.01,11.29,234.91,411.66,2.85,11.06,-0.26,0.93,-9.32,0.04,0.111875466795922
"1611",0.0083945665,2010-06-01 00:00:00,2017-10-23 23:00:00,0.01,11.27,238.56,411.79,2.66,11.07,-0.72,2.03,40.04,0.04,0.109123763262291
"1612",0.0073223377,2010-06-01 00:30:00,2017-10-23 23:30:00,0.02,11.27,239.95,413.62,2.08,11.12,-0.04,1.71,4.86,0.03,0.100755768930019
"1613",0.0073223377,2010-06-01 01:00:00,2017-10-23 00:00:00,0.02,11.26,234.34,415.64,2.01,11.25,-0.34,-0.37,19.7,0.03,0.0924452835775356
"1614",0.0048340748,2010-06-01 01:30:00,2017-10-23 00:30:00,0.02,11.25,228.54,416.2,2.11,11.37,-0.33,-0.42,32.28,0.04,0.0865701066257745
"1615",0.0063636615,2010-06-01 02:00:00,2017-10-23 01:00:00,0.01,11.24,235.6,416.46,3.32,11.49,-0.34,0.71,37.51,0.04,0.0840278361546938
"1616",0.0073223377,2010-06-01 02:30:00,2017-10-23 01:30:00,0.02,11.24,234.11,415.22,2.84,11.54,0.13,0.64,17.21,0.03,0.0860617035679661
"1617",0.0083895763,2010-06-01 03:00:00,2017-10-23 02:00:00,0.02,11.23,235.64,416.79,4.15,11.57,0.21,-0.09,15.56,0.04,0.0856227802907743
"1618",0.0097500786,2010-06-01 03:30:00,2017-10-23 02:30:00,0,11.23,263.13,416.3,2.34,11.65,1.07,-0.84,14,0.02,0.0822734954957385
"1619",0.0134493103,2010-06-01 04:00:00,2017-10-23 03:00:00,0.04,11.22,259.69,415.75,2.56,11.69,1.41,-0.98,4.67,0.05,0.0827550845756533
"1620",0.0144466109,2010-06-01 04:30:00,2017-10-23 03:30:00,0.75,11.21,243.3,414.91,2.06,11.75,2.09,-0.26,10.79,0.06,0.0796556970446491
"1621",0.0137224355,2010-06-01 05:00:00,2017-10-23 04:00:00,7.26,11.2,245.65,414.96,2.23,11.68,2.87,-1.07,-1.31,0.07,0.078759717277513
"1622",0.0165325977,2010-06-01 05:30:00,2017-10-23 04:30:00,45.32,11.19,247.75,414.59,1.57,11.59,3.96,-0.6,-34.38,0.12,0.0800987542018601
"1623",0.021984227,2010-06-01 06:00:00,2017-10-23 05:00:00,48.96,11.18,251.37,412.68,0.96,11.54,4.24,-1.83,-30.69,0.06,0.0885401498378349
"1624",0.0507676659,2010-06-01 06:30:00,2017-10-23 05:30:00,104.28,11.18,247.14,412.71,-0.62,11.39,5.7,-3.09,-48.29,0.07,0.104041296660858
"1625",0.0829798431,2010-06-01 07:00:00,2017-10-23 06:00:00,140.22,11.17,248.38,410.15,-2.34,11.3,4.65,-1.4,-21.26,0.01,0.110962443121832
"1626",0.0966843228,2010-06-01 07:30:00,2017-10-23 06:30:00,175.03,11.17,247.84,407.13,-6.52,11.3,4.93,-1.61,-7.54,0,0.120194927211996
"1627",0.191949029,2010-06-01 08:00:00,2017-10-23 07:00:00,149.5,11.17,253.29,403.38,-3.62,11.32,4.51,0.95,15.88,-0.08,0.157944072025094
"1628",0.4005767695,2010-06-01 08:30:00,2017-10-23 07:30:00,169.74,11.17,254.56,402.19,-3.99,11.28,5.07,0.07,-2.27,-0.13,0.180646091340769
"1629",0.5928590453,2010-06-01 09:00:00,2017-10-23 08:00:00,329.5,11.16,268.56,400.97,-7.03,11.18,5.59,1.67,25.16,-0.13,0.216219564873252
"1630",0.7856762845,2010-06-01 09:30:00,2017-10-23 08:30:00,253.07,11.19,246.38,399,-10.24,11.09,7.67,0.93,-31.46,-0.23,0.22156232866824
"1631",1.00077621,2010-06-01 10:00:00,2017-10-23 09:00:00,309.88,11.18,239.25,396.8,-10.92,11.13,6.67,1.92,-23.7,-0.2,0.245690846515212
"1632",2.0695908779,2010-06-01 10:30:00,2017-10-23 09:30:00,291.48,11.19,230.57,396.01,-8.82,11.09,7.47,1.87,3.93,-0.27,0.307602693004257
"1633",3.3714606975,2010-06-01 11:00:00,2017-10-23 10:00:00,520.72,11.2,261.57,396.79,-12.4,10.98,6.46,6.84,NA,-0.73,0.397591187326121
"1634",4.3894587757,2010-06-01 11:30:00,2017-10-23 10:30:00,876.15,11.23,264.44,394.58,-12.93,10.9,6.09,2.01,NA,-0.46,0.530616410174064
"1635",5.4698326586,2010-06-01 12:00:00,2017-10-23 11:00:00,805.16,11.26,288.27,394.49,-19.18,10.96,5.35,6.14,NA,-0.24,0.596393652434934
"1636",5.9910509702,2010-06-01 12:30:00,2017-10-23 11:30:00,1251.45,11.3,317.78,393.72,-28.34,11.11,5.36,3.38,NA,-0.28,0.571688442575063
"1637",6.0445503826,2010-06-01 13:00:00,2017-10-23 12:00:00,1458.92,11.35,273.91,390.87,-27.43,11.05,5.61,5.09,NA,-0.41,0.650843501917102
"1638",6.2952935631,2010-06-01 13:30:00,2017-10-23 12:30:00,1372.04,11.4,241.5,389.15,-19.55,10.97,5.24,8.21,NA,-0.61,0.707499962287676
"1639",6.1291775652,2010-06-01 14:00:00,2017-10-23 13:00:00,1330.29,11.45,265.76,387.35,-20.11,10.42,4.71,5.54,NA,-1.4,0.707856335579889
"1640",5.2684285664,2010-06-01 14:30:00,2017-10-23 13:30:00,1172.23,11.51,305.96,386.51,-19.98,10.63,4.35,23.77,NA,NA,0.660737284264304
"1641",4.2663027892,2010-06-01 15:00:00,2017-10-23 14:00:00,958.81,11.56,307.54,385.74,-20.55,10.48,3.57,7.9,NA,-2.39,0.668603253954282
"1642",3.7917592822,2010-06-01 15:30:00,2017-10-23 14:30:00,563.73,11.6,312.09,383.89,-15.74,10.79,2.82,0.61,NA,-1.43,0.628559794527448
"1643",3.1453460111,2010-06-01 16:00:00,2017-10-23 15:00:00,491.8,11.63,286.78,383.45,-14.71,10.58,2.28,9.16,NA,-1.48,0.597232436529789
"1644",2.4512856633,2010-06-01 16:30:00,2017-10-23 15:30:00,389.24,11.67,289.49,384.7,-7.62,10.22,2.05,2.83,NA,-0.57,0.572766330468
"1645",1.7330972161,2010-06-01 17:00:00,2017-10-23 16:00:00,334.48,11.69,284.35,385.39,-8.84,10.53,0.85,4.01,NA,-0.34,0.532812315282364
"1646",0.9948699215,2010-06-01 17:30:00,2017-10-23 16:30:00,250.8,11.71,299.37,384.6,-7.18,10.7,0.6,-4.4,NA,-0.24,0.463321437599502
"1647",0.6806351382,2010-06-01 18:00:00,2017-10-23 17:00:00,140.41,11.71,286.72,385.31,-4.37,10.68,-0.23,0.92,NA,-0.23,0.444938248537443
"1648",0.651963144,2010-06-01 18:30:00,2017-10-23 17:30:00,124.3,11.72,282.11,384.79,-2.31,10.99,-0.08,-1.57,NA,-0.18,0.432236908766532
"1649",0.4699315681,2010-06-01 19:00:00,2017-10-23 18:00:00,163.51,11.73,269.12,387.13,-4.75,11.1,-0.3,-3.07,NA,-0.14,0.396472296628655
"1650",0.2662722992,2010-06-01 19:30:00,2017-10-23 18:30:00,104.75,11.73,248.22,388.07,-2.96,10.9,-1.31,-5.93,NA,-0.01,0.36198941470651
"1651",0.1538942093,2010-06-01 20:00:00,2017-10-23 19:00:00,38.57,11.73,259.06,390.21,1.08,11.01,-3.37,-4.92,-43.18,0.17,0.337899324745165
"1652",0.0925212164,2010-06-01 20:30:00,2017-10-23 19:30:00,15.46,11.72,266.44,392.98,0.61,11.42,-5.28,-4.95,137.57,0.48,0.307496348093104
"1653",0.0623412031,2010-06-01 21:00:00,2017-10-23 20:00:00,0.8,11.71,281.83,394.08,1.06,11.61,-6.69,-0.03,53.91,0.06,0.292297144466503
"1654",0.0464174542,2010-06-01 21:30:00,2017-10-23 20:30:00,0.03,11.69,273.47,396.26,0.59,11.65,-7.43,-1.15,7.38,0.29,0.279397433090091
"1655",0.0371061786,2010-06-01 22:00:00,2017-10-23 21:00:00,0,11.67,277.12,400.05,1.57,11.54,-7.42,-7.11,-102.56,4.27,0.23195844661309
"1656",0.0315355023,2010-06-01 22:30:00,2017-10-23 21:30:00,0.01,11.65,248.42,400.08,-0.84,11.58,-7.67,-4.91,-40.75,2.47,0.24867444834755
"1657",0.0271150907,2010-06-01 23:00:00,2017-10-23 22:00:00,0,11.63,254,403.09,2.97,11.58,-7.87,-3.92,-33.64,3.32,0.229535048273671
"1658",0.027994032,2010-06-01 23:30:00,2017-10-23 22:30:00,-0.02,11.61,264.64,405.85,2.36,11.6,-8.01,-4.91,-24.44,1.42,0.217070518946215
"1659",0.0281813526,2010-06-02 00:00:00,2017-10-23 23:00:00,0.02,11.59,198.84,410.41,0.05,11.49,-8.14,-3.95,-38.76,1.13,0.179204526684603
"1660",0.0282388675,2010-06-02 00:30:00,2017-10-23 23:30:00,-0.01,11.57,221.1,415.62,0.28,11.52,-8.08,-2.51,-25.88,0.37,0.164304036578645
"1661",0.0281473044,2010-06-02 01:00:00,2017-10-23 00:00:00,0.01,11.55,214.34,420.64,4.82,11.54,-7.88,-6.67,-25.49,8.09,0.143116669345187
"1662",0.0309185447,2010-06-02 01:30:00,2017-10-23 00:30:00,0.02,11.53,217.24,417.34,10.12,11.4,-7.69,1.18,33.31,3.11,0.131616154013379
"1663",0.0386716604,2010-06-02 02:00:00,2017-10-23 01:00:00,0,11.51,190.13,418.57,7.97,11.41,-7.18,-3.51,-43.54,1.76,0.133917503722875
"1664",0.0449803671,2010-06-02 02:30:00,2017-10-23 01:30:00,0,11.48,184.49,415.33,-0.62,11.34,-6.84,-3.19,-46.4,1.25,0.136458632825776
"1665",0.055603328,2010-06-02 03:00:00,2017-10-23 02:00:00,-0.02,11.46,178.27,427.05,6.47,11.44,-5.97,-5.23,26.73,1.37,0.129875822592096
"1666",0.053479982,2010-06-02 03:30:00,2017-10-23 02:30:00,-0.01,11.44,166.83,422.66,12.44,11.43,-5.17,-3.07,-6.46,1.1,0.107826625041375
"1667",0.0571113132,2010-06-02 04:00:00,2017-10-23 03:00:00,0.03,11.41,175.62,432.1,16.68,11.4,-4.99,-5.37,-79.71,1.28,0.0982857136820359
"1668",0.0581865461,2010-06-02 04:30:00,2017-10-23 03:30:00,1.64,11.38,186.4,428.75,1.49,11.32,-4.61,-1.92,-36.11,1.63,0.0825269299496274
"1669",0.0518742215,2010-06-02 05:00:00,2017-10-23 04:00:00,14.77,11.35,166.81,427.62,2.17,11.24,-4.06,-1.6,-31.23,2.04,0.0790320184508742
"1670",0.0497856216,2010-06-02 05:30:00,2017-10-23 04:30:00,42.88,11.32,176.24,428.61,7.14,11.16,-3.29,0.01,-44.17,3.36,0.0803445612292535
"1671",0.0410205074,2010-06-02 06:00:00,2017-10-23 05:00:00,100.65,11.3,153.38,409.89,7.41,10.99,-1.98,-6.63,-89.6,1.92,0.0991434863217755
"1672",0.0860435454,2010-06-02 06:30:00,2017-10-23 05:30:00,207.46,11.27,165.83,407.3,0.33,11.06,-1.51,-2.83,-31.43,1.59,0.164467299185386
"1673",0.4346270184,2010-06-02 07:00:00,2017-10-23 06:00:00,397,11.26,167.26,406.19,-14.92,10.7,-0.52,-8.18,-137.25,0.64,0.212180415392848
"1674",0.9745229047,2010-06-02 07:30:00,2017-10-23 06:30:00,503.3,11.26,165.86,406.11,-16.62,10.72,0.39,-4.18,-14.61,2.01,0.239938732327934
"1675",0.9620115913,2010-06-02 08:00:00,2017-10-23 07:00:00,627.96,11.27,210.58,409.48,-11.28,10.93,0.9,0.87,113.73,1.04,0.222932910964953
"1676",1.296409848,2010-06-02 08:30:00,2017-10-23 07:30:00,394.8,11.28,234.25,411.21,-12.69,11.21,1.57,6.57,106.58,-0.87,0.248225821567099
"1677",1.9429944323,2010-06-02 09:00:00,2017-10-23 08:00:00,363.75,11.3,250.36,408.2,-10.67,11.57,1.64,17.22,NA,-1.26,0.291128482302431
"1678",2.9058107626,2010-06-02 09:30:00,2017-10-23 08:30:00,525.22,11.32,250.53,405.5,-12.38,11.67,1.73,13.34,64.87,-0.72,0.377004411019927
"1679",3.678063352,2010-06-02 10:00:00,2017-10-23 09:00:00,605.57,11.35,312.25,402.19,-15.28,11.74,1.49,10.06,63.94,-1.29,0.447092153049412
"1680",4.3812110316,2010-06-02 10:30:00,2017-10-23 09:30:00,748.79,11.38,314.36,398.8,-16.2,11.82,1.18,5.13,38.5,-0.69,0.564481490355337
"1681",5.338502196,2010-06-02 11:00:00,2017-10-23 10:00:00,701.31,11.42,295.57,396.8,-7.39,12.04,1.72,-0.26,88.94,-0.76,0.660490419172413
"1682",5.6168789663,2010-06-02 11:30:00,2017-10-23 10:30:00,988.4,11.47,338.12,395.4,-17.39,12.12,2.33,6.12,115.26,-0.65,0.773253352410268
"1683",6.2573988127,2010-06-02 12:00:00,2017-10-23 11:00:00,683.46,11.51,326.11,394.01,-14.64,11.97,2.29,5.2,-67.43,-0.86,0.830754404836535
"1684",5.4985473551,2010-06-02 12:30:00,2017-10-23 11:30:00,1314.3,11.56,349.8,391.37,-18.45,11.96,2.55,10.62,21.33,-2.17,0.851063752289984
"1685",6.5041597878,2010-06-02 13:00:00,2017-10-23 12:00:00,866.52,11.61,3.4,389.08,-9.54,12.1,2.24,13.15,102.79,-2.88,0.991421659567554
"1686",6.4339445762,2010-06-02 13:30:00,2017-10-23 12:30:00,804.52,11.66,359.6,387.1,-11.45,11.34,1.79,7.2,-174.03,-1.66,1.05090050237724
"1687",5.9596572442,2010-06-02 14:00:00,2017-10-23 13:00:00,1217.47,11.71,348.95,386.38,-19.88,10.67,1.88,3.95,NA,-0.84,1.03676762218058
"1688",6.3053632337,2010-06-02 14:30:00,2017-10-23 13:30:00,860.84,11.77,349.68,386.93,-13.38,10.64,2.13,14.96,64.82,-1.17,1.08239901420986
"1689",6.6709859338,2010-06-02 15:00:00,2017-10-23 14:00:00,735.31,11.82,15.45,388.92,-11.33,10.47,1.44,5.35,-70.47,-0.61,1.1401107802248
"1690",6.0786024662,2010-06-02 15:30:00,2017-10-23 14:30:00,936.95,11.86,343.72,389.03,-16.43,10.26,0.87,0.3,71.99,-0.36,1.18634080570552
"1691",5.0556072221,2010-06-02 16:00:00,2017-10-23 15:00:00,1165.92,11.92,350.49,388.72,-13.16,9.81,1.22,12.19,-89.14,-0.59,1.11832682661619
"1692",4.3165113503,2010-06-02 16:30:00,2017-10-23 15:30:00,949.06,11.97,332.6,388.82,-11.04,9.85,0.66,6.65,-70.57,-0.46,1.17239454859766
"1693",4.9052873943,2010-06-02 17:00:00,2017-10-23 16:00:00,368.89,12.01,339.29,389.24,-7.19,9.96,0.16,0.15,143.44,-0.23,1.22246552596506
"1694",4.472434315,2010-06-02 17:30:00,2017-10-23 16:30:00,579.4,12.05,324.4,390.27,-6.33,9.8,0.04,3.2,-192.76,-0.39,1.18486597711164
"1695",2.5923291215,2010-06-02 18:00:00,2017-10-23 17:00:00,584.74,12.09,324.9,393.21,-7.94,10.09,0,9.88,NA,-1.1,1.0051031089935
"1696",1.3554379495,2010-06-02 18:30:00,2017-10-23 17:30:00,384.7,12.12,325.06,397.67,-6.22,10.15,-0.29,5.69,-66.95,-0.32,0.907726620094857
"1697",0.7539331989,2010-06-02 19:00:00,2017-10-23 18:00:00,133.3,12.14,313.79,402.09,-1.92,10.11,-0.58,-7.38,28.41,-0.1,0.843251258955509
"1698",0.4409095172,2010-06-02 19:30:00,2017-10-23 18:30:00,74.38,12.15,357.75,404.5,0.44,10.01,-0.85,4.53,-160.48,-0.24,0.820027621510195
"1699",0.2873085501,2010-06-02 20:00:00,2017-10-23 19:00:00,33.47,12.16,34,403.51,-0.09,10.05,-0.86,5.99,47.1,-0.33,0.781620232561017
"1700",0.1999398636,2010-06-02 20:30:00,2017-10-23 19:30:00,10.64,12.17,27.52,405.39,2.81,10.11,-0.83,-3.38,91.65,-0.25,0.692092253065526
"1701",0.1399608438,2010-06-02 21:00:00,2017-10-23 20:00:00,0.77,12.17,28.59,405.21,0.7,10.6,-1.05,-14.43,12.54,0.1,0.648663177352201
"1702",0.1076800769,2010-06-02 21:30:00,2017-10-23 20:30:00,0.03,12.17,30.06,406.92,3.13,10.98,-0.98,-7.01,33.26,0.16,0.555440486157822
"1703",0.0767680159,2010-06-02 22:00:00,2017-10-23 21:00:00,0.02,12.17,31,409.51,3.4,11.11,-0.95,-6.05,35.49,0.14,0.479468972182704
"1704",0.0602796933,2010-06-02 22:30:00,2017-10-23 21:30:00,0,12.16,39.91,414.03,-0.44,10.89,-1.27,-5.23,-128.57,0.06,0.394434796540097
"1705",0.0427600509,2010-06-02 23:00:00,2017-10-23 22:00:00,-0.01,12.15,43.93,410.17,2.46,10.84,-1.27,-5.79,-53.85,0.05,0.312100425267621
"1706",0.0308280928,2010-06-02 23:30:00,2017-10-23 22:30:00,0.02,12.14,30.01,409.26,-0.04,11.19,-1.3,-7.42,95.55,0.14,0.2622134741235
"1707",0.0180619038,2010-06-03 00:00:00,2017-10-23 23:00:00,0.02,12.11,31.38,409.62,2.94,11.37,-2.02,-3.64,92.42,0.14,0.236159221638471
"1708",0.0177932806,2010-06-03 00:30:00,2017-10-23 23:30:00,-0.01,12.09,18.88,407.92,1.5,11.73,-1.79,-8.38,80.91,0.03,0.239700992595079
"1709",0.0170101289,2010-06-03 01:00:00,2017-10-23 00:00:00,0.01,12.06,12.71,408.53,0.34,11.87,-2.24,-8.73,10.96,0.43,0.234546017915372
"1710",0.0156859991,2010-06-03 01:30:00,2017-10-23 00:30:00,0.01,12.03,37.62,408.9,0.95,11.96,-2.36,-11.57,6.79,0.26,0.229610797821357
"1711",0.0167086684,2010-06-03 02:00:00,2017-10-23 01:00:00,0.02,11.99,49.66,414.47,0.3,11.82,-2.64,-14.72,-104.18,0.45,0.19188267184673
"1712",0.0162539704,2010-06-03 02:30:00,2017-10-23 01:30:00,0.02,11.96,67.81,432.42,-0.12,11.7,-2.19,-9.72,-79.02,0.54,0.114860303977447
"1713",0.0221293803,2010-06-03 03:00:00,2017-10-23 02:00:00,0.03,11.92,61.7,423.96,0.34,11.64,-2.32,-5.1,-49.56,1.36,0.10231165312792
"1714",0.0207533698,2010-06-03 03:30:00,2017-10-23 02:30:00,0.01,11.88,35.52,422.82,NA,11.58,-2.06,-0.32,-2.1,1.59,0.102977100799687
"1715",0.019886192,2010-06-03 04:00:00,2017-10-23 03:00:00,0.04,11.84,129.58,440.34,-1.23,11.53,-1.81,-2.08,-61.12,2.35,0.099154290880082
"1716",0.0229366806,2010-06-03 04:30:00,2017-10-23 03:30:00,1.7,11.8,126.66,440.91,0.64,11.47,-1.67,-1.75,-89.05,-0.36,0.0836732154564772
"1717",0.0307072838,2010-06-03 05:00:00,2017-10-23 04:00:00,12.07,11.75,135.61,437.85,7.1,11.33,-1.68,-10.6,-73.02,4.24,0.0903796266350199
"1718",0.0355507026,2010-06-03 05:30:00,2017-10-23 04:30:00,18.78,11.71,221.45,438.46,-5.95,10.92,-0.83,-20.56,NA,-4.21,0.0991141011285246
"1719",0.0336603782,2010-06-03 06:00:00,2017-10-23 05:00:00,32.41,11.68,171.57,440.75,-11.98,10.87,-0.17,3.49,-30.17,-0.86,0.107499539346487
"1720",0.0387831285,2010-06-03 06:30:00,2017-10-23 05:30:00,88.04,11.65,209.87,432.16,-7.02,10.9,0.25,-0.44,-60.76,-21.47,0.116307667289362
"1721",0.048375687,2010-06-03 07:00:00,2017-10-23 06:00:00,115.21,11.63,73.79,427.72,2.32,11.23,0.9,-9.38,123.89,1.29,0.161431859248081
"1722",0.1249172922,2010-06-03 07:30:00,2017-10-23 06:30:00,164.7,11.61,104.09,424.91,11.8,11.69,1.83,0.54,102.23,-2.68,0.179269666149926
"1723",0.275981099,2010-06-03 08:00:00,2017-10-23 07:00:00,226.92,11.61,10.48,421.75,-1.11,11.7,3.66,5.51,99.7,-0.23,0.19401344403209
