SITE_NAME	SUB_SITE	DATE_OBS	TIME_OBS	TREE_ID	SPECIES	SAPFLOW_RATE	CRTFCN_CODE	REVISION_DATE
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	1500	3	Pinus banksiana'	.049	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	1530	1	Pinus banksiana'	.058	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	1530	4	Pinus banksiana'	.088	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	1530	6	Pinus banksiana'	.27	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	1530	5	Pinus banksiana'	.049	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	1530	2	Pinus banksiana'	.175	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	1530	3	Pinus banksiana'	.082	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	1600	1	Pinus banksiana'	.093	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	1600	4	Pinus banksiana'	.118	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	1600	5	Pinus banksiana'	.068	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	1600	6	Pinus banksiana'	.289	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	1600	3	Pinus banksiana'	.124	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	1600	2	Pinus banksiana'	.225	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	1630	1	Pinus banksiana'	.254	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	1630	3	Pinus banksiana'	.149	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	1630	4	Pinus banksiana'	.136	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	1630	6	Pinus banksiana'	.228	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	1630	5	Pinus banksiana'	.082	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	1630	2	Pinus banksiana'	.223	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	1700	1	Pinus banksiana'	-999.0	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	1700	6	Pinus banksiana'	.238	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	1700	5	Pinus banksiana'	.098	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	1700	2	Pinus banksiana'	.211	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	1700	4	Pinus banksiana'	.136	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	1700	3	Pinus banksiana'	.176	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	1730	1	Pinus banksiana'	-999.0	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	1730	4	Pinus banksiana'	.147	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	1730	6	Pinus banksiana'	.248	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	1730	5	Pinus banksiana'	.107	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	1730	2	Pinus banksiana'	.216	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	1730	3	Pinus banksiana'	.198	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	1800	1	Pinus banksiana'	-999.0	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	1800	4	Pinus banksiana'	.148	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	1800	5	Pinus banksiana'	.1	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	1800	6	Pinus banksiana'	.238	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	1800	3	Pinus banksiana'	.182	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	1800	2	Pinus banksiana'	.221	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	1830	1	Pinus banksiana'	.674	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	1830	3	Pinus banksiana'	.176	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	1830	4	Pinus banksiana'	.143	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	1830	6	Pinus banksiana'	.238	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	1830	5	Pinus banksiana'	.095	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	1830	2	Pinus banksiana'	.223	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	1900	1	Pinus banksiana'	-999.0	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	1900	6	Pinus banksiana'	.235	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	1900	5	Pinus banksiana'	.095	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	1900	2	Pinus banksiana'	.225	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	1900	4	Pinus banksiana'	.145	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	1900	3	Pinus banksiana'	.203	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	1930	1	Pinus banksiana'	-999.0	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	1930	4	Pinus banksiana'	.148	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	1930	6	Pinus banksiana'	.245	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	1930	5	Pinus banksiana'	.096	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	1930	2	Pinus banksiana'	.221	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	1930	3	Pinus banksiana'	.205	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	2000	1	Pinus banksiana'	-999.0	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	2000	4	Pinus banksiana'	.15	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	2000	5	Pinus banksiana'	.097	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	2000	6	Pinus banksiana'	.235	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	2000	3	Pinus banksiana'	.182	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	2000	2	Pinus banksiana'	.216	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	2030	1	Pinus banksiana'	-999.0	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	2030	3	Pinus banksiana'	.168	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	2030	4	Pinus banksiana'	.145	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	2030	6	Pinus banksiana'	.215	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	2030	5	Pinus banksiana'	.095	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	2030	2	Pinus banksiana'	.209	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	2100	1	Pinus banksiana'	-999.0	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	2100	6	Pinus banksiana'	.215	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	2100	5	Pinus banksiana'	.094	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	2100	2	Pinus banksiana'	.199	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	2100	4	Pinus banksiana'	.141	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	2100	3	Pinus banksiana'	.149	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	2130	1	Pinus banksiana'	-999.0	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	2130	4	Pinus banksiana'	.14	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	2130	6	Pinus banksiana'	.209	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	2130	5	Pinus banksiana'	.091	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	2130	2	Pinus banksiana'	.186	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	2130	3	Pinus banksiana'	.133	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	2200	1	Pinus banksiana'	-999.0	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	2200	4	Pinus banksiana'	.136	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	2200	5	Pinus banksiana'	.084	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	2200	6	Pinus banksiana'	.2	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	2200	3	Pinus banksiana'	.124	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	2200	2	Pinus banksiana'	.173	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	2230	1	Pinus banksiana'	-999.0	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	2230	3	Pinus banksiana'	.12	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	2230	4	Pinus banksiana'	.128	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	2230	6	Pinus banksiana'	.197	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	2230	5	Pinus banksiana'	.08	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	2230	2	Pinus banksiana'	.163	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	2300	1	Pinus banksiana'	-999.0	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	2300	6	Pinus banksiana'	.188	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	2300	5	Pinus banksiana'	.075	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	2300	2	Pinus banksiana'	.157	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	2300	4	Pinus banksiana'	.119	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	2300	3	Pinus banksiana'	.117	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	2330	1	Pinus banksiana'	-999.0	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	2330	4	Pinus banksiana'	.104	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	2330	6	Pinus banksiana'	.179	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	2330	5	Pinus banksiana'	.074	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	2330	2	Pinus banksiana'	.161	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	26-JUL-1994	2330	3	Pinus banksiana'	.113	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	0	1	Pinus banksiana'	-999.0	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	0	3	Pinus banksiana'	.107	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	0	5	Pinus banksiana'	.07	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	0	6	Pinus banksiana'	.168	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	0	4	Pinus banksiana'	.088	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	0	2	Pinus banksiana'	.159	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	30	1	Pinus banksiana'	-999.0	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	30	6	Pinus banksiana'	.153	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	30	3	Pinus banksiana'	.101	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	30	4	Pinus banksiana'	.079	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	30	5	Pinus banksiana'	.066	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	30	2	Pinus banksiana'	.142	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	100	1	Pinus banksiana'	-999.0	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	100	5	Pinus banksiana'	.059	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	100	6	Pinus banksiana'	.138	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	100	4	Pinus banksiana'	.067	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	100	2	Pinus banksiana'	.121	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	100	3	Pinus banksiana'	.09	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	130	1	Pinus banksiana'	-999.0	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	130	4	Pinus banksiana'	.061	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	130	5	Pinus banksiana'	.051	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	130	6	Pinus banksiana'	.124	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	130	2	Pinus banksiana'	.098	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	130	3	Pinus banksiana'	.079	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	200	1	Pinus banksiana'	-999.0	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	200	3	Pinus banksiana'	.069	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	200	5	Pinus banksiana'	.043	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	200	6	Pinus banksiana'	.105	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	200	4	Pinus banksiana'	.054	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	200	2	Pinus banksiana'	.078	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	230	1	Pinus banksiana'	-999.0	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	230	6	Pinus banksiana'	.082	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	230	3	Pinus banksiana'	.056	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	230	4	Pinus banksiana'	.041	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	230	5	Pinus banksiana'	.033	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	230	2	Pinus banksiana'	.059	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	300	1	Pinus banksiana'	-999.0	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	300	5	Pinus banksiana'	.023	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	300	6	Pinus banksiana'	.058	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	300	4	Pinus banksiana'	.026	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	300	2	Pinus banksiana'	.039	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	300	3	Pinus banksiana'	.04	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	330	1	Pinus banksiana'	-999.0	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	330	4	Pinus banksiana'	.014	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	330	5	Pinus banksiana'	.015	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	330	6	Pinus banksiana'	.039	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	330	2	Pinus banksiana'	.025	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	330	3	Pinus banksiana'	.028	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	400	1	Pinus banksiana'	.63	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	400	3	Pinus banksiana'	.02	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	400	5	Pinus banksiana'	.01	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	400	6	Pinus banksiana'	.027	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	400	4	Pinus banksiana'	.007	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	400	2	Pinus banksiana'	.015	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	430	1	Pinus banksiana'	.27	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	430	6	Pinus banksiana'	.019	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	430	3	Pinus banksiana'	.014	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	430	4	Pinus banksiana'	.003	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	430	5	Pinus banksiana'	.006	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	430	2	Pinus banksiana'	.009	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	500	1	Pinus banksiana'	.048	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	500	5	Pinus banksiana'	.004	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	500	6	Pinus banksiana'	.013	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	500	4	Pinus banksiana'	.001	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	500	2	Pinus banksiana'	.005	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	500	3	Pinus banksiana'	.01	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	530	1	Pinus banksiana'	.013	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	530	4	Pinus banksiana'	0.0	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	530	5	Pinus banksiana'	.002	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	530	6	Pinus banksiana'	.009	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	530	2	Pinus banksiana'	.002	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	530	3	Pinus banksiana'	.006	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	600	1	Pinus banksiana'	.006	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	600	3	Pinus banksiana'	.004	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	600	6	Pinus banksiana'	.1025	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	600	5	Pinus banksiana'	.03921	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	600	4	Pinus banksiana'	.05879	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	600	3	Pinus banksiana'	.06683	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	600	2	Pinus banksiana'	.09392	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	600	1	Pinus banksiana'	-999.0	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	600	5	Pinus banksiana'	.001	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	600	6	Pinus banksiana'	.005	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	600	4	Pinus banksiana'	0.0	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	600	2	Pinus banksiana'	.001	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	630	1	Pinus banksiana'	.004	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	630	6	Pinus banksiana'	.003	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	630	3	Pinus banksiana'	.002	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	630	4	Pinus banksiana'	0.0	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	630	5	Pinus banksiana'	.001	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	630	2	Pinus banksiana'	.001	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	700	1	Pinus banksiana'	.002	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	700	5	Pinus banksiana'	0.0	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	700	6	Pinus banksiana'	.002	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	700	4	Pinus banksiana'	0.0	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	700	2	Pinus banksiana'	0.0	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	700	3	Pinus banksiana'	.001	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	730	1	Pinus banksiana'	.001	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	730	4	Pinus banksiana'	0.0	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	730	5	Pinus banksiana'	0.0	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	730	6	Pinus banksiana'	.001	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	730	2	Pinus banksiana'	0.0	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	730	3	Pinus banksiana'	.001	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	800	1	Pinus banksiana'	0.0	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	800	3	Pinus banksiana'	.001	CPI'	14-SEP-1998
SSA-OJP-FLXTR'	9TE11-SAP01'	27-JUL-1994	800	5	Pinus banksiana'	0.0	CPI'	14-SEP-1998
