"heure_solaire","orientation","espece","mois","sap_flow"
"3501","2017-10-23 07:20:00","NE","QUPR","10",7.14875806451613
"3502","2017-10-23 07:30:00","NE","QUPR","10",7.14722580645161
"3503","2017-10-23 07:40:00","NE","QUPR","10",7.1448064516129
"3504","2017-10-23 07:50:00","NE","QUPR","10",7.1415
"3505","2017-10-23 08:00:00","NE","QUPR","10",7.13787096774194
"3506","2017-10-23 08:10:00","NE","QUPR","10",7.13143548387097
"3507","2017-10-23 08:20:00","NE","QUPR","10",7.12388709677419
"3508","2017-10-23 08:30:00","NE","QUPR","10",7.11424193548387
"3509","2017-10-23 08:40:00","NE","QUPR","10",7.10209677419355
"3510","2017-10-23 08:50:00","NE","QUPR","10",7.08896774193548
"3511","2017-10-23 09:00:00","NE","QUPR","10",7.07245161290323
"3512","2017-10-23 09:10:00","NE","QUPR","10",7.05508064516129
"3513","2017-10-23 09:20:00","NE","QUPR","10",7.03595161290323
"3514","2017-10-23 09:30:00","NE","QUPR","10",7.01585483870968
"3515","2017-10-23 09:40:00","NE","QUPR","10",6.99859677419355
"3516","2017-10-23 09:50:00","NE","QUPR","10",6.98375806451613
"3517","2017-10-23 10:00:00","NE","QUPR","10",6.97333870967742
"3518","2017-10-23 10:10:00","NE","QUPR","10",6.9641935483871
"3519","2017-10-23 10:20:00","NE","QUPR","10",6.95622580645161
"3520","2017-10-23 10:30:00","NE","QUPR","10",6.94908064516129
"3521","2017-10-23 10:40:00","NE","QUPR","10",6.94206451612903
"3522","2017-10-23 10:50:00","NE","QUPR","10",6.93303225806452
"3523","2017-10-23 11:00:00","NE","QUPR","10",6.92716129032258
"3524","2017-10-23 11:10:00","NE","QUPR","10",6.92351612903226
"3525","2017-10-23 11:20:00","NE","QUPR","10",6.91698387096774
"3526","2017-10-23 11:30:00","NE","QUPR","10",6.90887096774194
"3527","2017-10-23 11:40:00","NE","QUPR","10",6.90346774193548
"3528","2017-10-23 11:50:00","NE","QUPR","10",6.8985
"3529","2017-10-23 12:00:00","NE","QUPR","10",6.89464516129032
"3530","2017-10-23 12:10:00","NE","QUPR","10",6.88712903225806
"3531","2017-10-23 12:20:00","NE","QUPR","10",6.88283870967742
"3532","2017-10-23 12:30:00","NE","QUPR","10",6.88412903225806
"3533","2017-10-23 12:40:00","NE","QUPR","10",6.88261290322581
"3534","2017-10-23 12:50:00","NE","QUPR","10",6.88353225806452
"3535","2017-10-23 13:00:00","NE","QUPR","10",6.88275806451613
"3536","2017-10-23 13:10:00","NE","QUPR","10",6.88174193548387
"3537","2017-10-23 13:20:00","NE","QUPR","10",6.88246774193548
"3538","2017-10-23 13:30:00","NE","QUPR","10",6.8823064516129
"3539","2017-10-23 13:40:00","NE","QUPR","10",6.88088709677419
"3540","2017-10-23 13:50:00","NE","QUPR","10",6.88240322580645
"3541","2017-10-23 14:00:00","NE","QUPR","10",6.88608064516129
"3542","2017-10-23 14:10:00","NE","QUPR","10",6.89120967741936
"3543","2017-10-23 14:20:00","NE","QUPR","10",6.89612903225806
"3544","2017-10-23 14:30:00","NE","QUPR","10",6.901
"3545","2017-10-23 14:40:00","NE","QUPR","10",6.90467741935484
"3546","2017-10-23 14:50:00","NE","QUPR","10",6.90735483870968
"3547","2017-10-23 15:00:00","NE","QUPR","10",6.91140322580645
"3548","2017-10-23 15:10:00","NE","QUPR","10",6.9176935483871
"3549","2017-10-23 15:20:00","NE","QUPR","10",6.92520967741936
"3550","2017-10-23 15:30:00","NE","QUPR","10",6.93204838709677
"3551","2017-10-23 15:40:00","NE","QUPR","10",6.94035483870968
"3552","2017-10-23 15:50:00","NE","QUPR","10",6.94951612903226
"3553","2017-10-23 16:00:00","NE","QUPR","10",6.95764516129032
"3554","2017-10-23 16:10:00","NE","QUPR","10",6.96651612903226
"3555","2017-10-23 16:20:00","NE","QUPR","10",6.97554838709677
"3556","2017-10-23 16:30:00","NE","QUPR","10",6.98437096774194
"3557","2017-10-23 16:40:00","NE","QUPR","10",6.99261290322581
"3558","2017-10-23 16:50:00","NE","QUPR","10",7.00046774193548
"3559","2017-10-23 17:00:00","NE","QUPR","10",7.0073064516129
"3560","2017-10-23 17:10:00","NE","QUPR","10",7.01337096774194
"3561","2017-10-23 17:20:00","NE","QUPR","10",7.02006451612903
"3562","2017-10-23 17:30:00","NE","QUPR","10",7.0263064516129
"3563","2017-10-23 17:40:00","NE","QUPR","10",7.03172580645161
"3564","2017-10-23 17:50:00","NE","QUPR","10",7.03682258064516
"3565","2017-10-23 18:00:00","NE","QUPR","10",7.04166129032258
"3566","2017-10-23 18:10:00","NE","QUPR","10",7.04677419354839
"3567","2017-10-23 18:20:00","NE","QUPR","10",7.05259677419355
"3568","2017-10-23 18:30:00","NE","QUPR","10",7.0585
"3569","2017-10-23 18:40:00","NE","QUPR","10",7.06496774193548
"3570","2017-10-23 18:50:00","NE","QUPR","10",7.06903225806452
"3571","2017-10-23 19:00:00","NE","QUPR","10",7.07391935483871
"3572","2017-10-23 19:10:00","NE","QUPR","10",7.07790322580645
"3573","2017-10-23 19:20:00","NE","QUPR","10",7.08187096774194
"3574","2017-10-23 19:30:00","NE","QUPR","10",7.08570967741935
"3575","2017-10-23 19:40:00","NE","QUPR","10",7.08832258064516
"3576","2017-10-23 19:50:00","NE","QUPR","10",7.08991935483871
"3577","2017-10-23 20:00:00","NE","QUPR","10",7.09306451612903
"3578","2017-10-23 20:10:00","NE","QUPR","10",7.09637096774194
"3579","2017-10-23 20:20:00","NE","QUPR","10",7.10033870967742
"3580","2017-10-23 20:30:00","NE","QUPR","10",7.10298387096774
"3581","2017-10-23 20:40:00","NE","QUPR","10",7.10443548387097
"3582","2017-10-23 20:50:00","NE","QUPR","10",7.10638709677419
"3583","2017-10-23 21:00:00","NE","QUPR","10",7.10887096774194
"3584","2017-10-23 21:10:00","NE","QUPR","10",7.11156451612903
"3585","2017-10-23 21:20:00","NE","QUPR","10",7.11296774193548
"3586","2017-10-23 21:30:00","NE","QUPR","10",7.11470967741935
"3587","2017-10-23 21:40:00","NE","QUPR","10",7.11637096774194
"3588","2017-10-23 21:50:00","NE","QUPR","10",7.11872580645161
"3589","2017-10-23 22:00:00","NE","QUPR","10",7.12025806451613
"3590","2017-10-23 22:10:00","NE","QUPR","10",7.12056451612903
"3591","2017-10-23 22:20:00","NE","QUPR","10",7.1215
"3592","2017-10-23 22:30:00","NE","QUPR","10",7.12279032258065
"3593","2017-10-23 22:40:00","NE","QUPR","10",7.12435483870968
"3594","2017-10-23 22:50:00","NE","QUPR","10",7.1256935483871
"3595","2017-10-23 23:00:00","NE","QUPR","10",7.14714516129032
"3596","2017-10-23 23:10:00","NE","QUPR","10",7.1476935483871
"3597","2017-10-23 23:20:00","NE","QUPR","10",7.1485
"3598","2017-10-23 23:30:00","NE","QUPR","10",7.14898387096774
"3599","2017-10-23 23:40:00","NE","QUPR","10",7.14974193548387
"3600","2017-10-23 23:50:00","NE","QUPR","10",7.1503064516129
"3601","2017-10-23 00:00:00","NW","QUPR","10",8.01627419354839
"3602","2017-10-23 00:10:00","NW","QUPR","10",8.01691935483871
"3603","2017-10-23 00:20:00","NW","QUPR","10",8.01753225806452
"3604","2017-10-23 00:30:00","NW","QUPR","10",8.01796774193548
"3605","2017-10-23 00:40:00","NW","QUPR","10",8.01843548387097
"3606","2017-10-23 00:50:00","NW","QUPR","10",8.01901612903226
"3607","2017-10-23 01:00:00","NW","QUPR","10",8.01872580645161
"3608","2017-10-23 01:10:00","NW","QUPR","10",8.01859677419355
"3609","2017-10-23 01:20:00","NW","QUPR","10",8.01766129032258
"3610","2017-10-23 01:30:00","NW","QUPR","10",8.01806451612903
"3611","2017-10-23 01:40:00","NW","QUPR","10",8.01762903225806
"3612","2017-10-23 01:50:00","NW","QUPR","10",8.01827419354839
"3613","2017-10-23 02:00:00","NW","QUPR","10",8.01888709677419
"3614","2017-10-23 02:10:00","NW","QUPR","10",8.01854838709678
"3615","2017-10-23 02:20:00","NW","QUPR","10",8.01874193548387
"3616","2017-10-23 02:30:00","NW","QUPR","10",8.01864516129032
"3617","2017-10-23 02:40:00","NW","QUPR","10",8.01848387096774
"3618","2017-10-23 02:50:00","NW","QUPR","10",8.01806451612903
"3619","2017-10-23 03:00:00","NW","QUPR","10",8.01733870967742
"3620","2017-10-23 03:10:00","NW","QUPR","10",8.01720967741936
"3621","2017-10-23 03:20:00","NW","QUPR","10",8.01741935483871
"3622","2017-10-23 03:30:00","NW","QUPR","10",8.01708064516129
"3623","2017-10-23 03:40:00","NW","QUPR","10",8.01775806451613
"3624","2017-10-23 03:50:00","NW","QUPR","10",8.01717741935484
"3625","2017-10-23 04:00:00","NW","QUPR","10",8.01603225806452
"3626","2017-10-23 04:10:00","NW","QUPR","10",8.0146935483871
"3627","2017-10-23 04:20:00","NW","QUPR","10",8.01414516129032
"3628","2017-10-23 04:30:00","NW","QUPR","10",8.01417741935484
"3629","2017-10-23 04:40:00","NW","QUPR","10",8.01298387096774
"3630","2017-10-23 04:50:00","NW","QUPR","10",8.01245161290323
"3631","2017-10-23 05:00:00","NW","QUPR","10",8.01104838709677
"3632","2017-10-23 05:10:00","NW","QUPR","10",8.00756451612903
"3633","2017-10-23 05:20:00","NW","QUPR","10",8.00390322580645
"3634","2017-10-23 05:30:00","NW","QUPR","10",8.00140322580645
"3635","2017-10-23 05:40:00","NW","QUPR","10",7.99943548387097
"3636","2017-10-23 05:50:00","NW","QUPR","10",7.99695161290323
"3637","2017-10-23 06:00:00","NW","QUPR","10",7.99603225806452
"3638","2017-10-23 06:10:00","NW","QUPR","10",7.99587096774194
"3639","2017-10-23 06:20:00","NW","QUPR","10",7.99385483870968
"3640","2017-10-23 06:30:00","NW","QUPR","10",7.99104838709677
"3641","2017-10-23 06:40:00","NW","QUPR","10",7.98567741935484
"3642","2017-10-23 06:50:00","NW","QUPR","10",7.97833870967742
"3643","2017-10-23 07:00:00","NW","QUPR","10",7.97125806451613
"3644","2017-10-23 07:10:00","NW","QUPR","10",7.9611935483871
"3645","2017-10-23 07:20:00","NW","QUPR","10",7.94817741935484
"3646","2017-10-23 07:30:00","NW","QUPR","10",7.93272580645161
"3647","2017-10-23 07:40:00","NW","QUPR","10",7.91706451612903
"3648","2017-10-23 07:50:00","NW","QUPR","10",7.89762903225806
"3649","2017-10-23 08:00:00","NW","QUPR","10",7.88077419354839
"3650","2017-10-23 08:10:00","NW","QUPR","10",7.8623064516129
"3651","2017-10-23 08:20:00","NW","QUPR","10",7.84543548387097
"3652","2017-10-23 08:30:00","NW","QUPR","10",7.8273064516129
"3653","2017-10-23 08:40:00","NW","QUPR","10",7.80738709677419
"3654","2017-10-23 08:50:00","NW","QUPR","10",7.786
"3655","2017-10-23 09:00:00","NW","QUPR","10",7.76525806451613
"3656","2017-10-23 09:10:00","NW","QUPR","10",7.74683870967742
"3657","2017-10-23 09:20:00","NW","QUPR","10",7.73122580645161
"3658","2017-10-23 09:30:00","NW","QUPR","10",7.71503225806452
"3659","2017-10-23 09:40:00","NW","QUPR","10",7.6988064516129
"3660","2017-10-23 09:50:00","NW","QUPR","10",7.68585483870968
"3661","2017-10-23 10:00:00","NW","QUPR","10",7.67616129032258
"3662","2017-10-23 10:10:00","NW","QUPR","10",7.66716129032258
"3663","2017-10-23 10:20:00","NW","QUPR","10",7.655
"3664","2017-10-23 10:30:00","NW","QUPR","10",7.64596774193548
"3665","2017-10-23 10:40:00","NW","QUPR","10",7.63685483870968
"3666","2017-10-23 10:50:00","NW","QUPR","10",7.63041935483871
"3667","2017-10-23 11:00:00","NW","QUPR","10",7.62595161290323
"3668","2017-10-23 11:10:00","NW","QUPR","10",7.6213064516129
"3669","2017-10-23 11:20:00","NW","QUPR","10",7.61601612903226
"3670","2017-10-23 11:30:00","NW","QUPR","10",7.61053225806452
"3671","2017-10-23 11:40:00","NW","QUPR","10",7.60374193548387
"3672","2017-10-23 11:50:00","NW","QUPR","10",7.60070967741935
"3673","2017-10-23 12:00:00","NW","QUPR","10",7.59859677419355
"3674","2017-10-23 12:10:00","NW","QUPR","10",7.59501612903226
"3675","2017-10-23 12:20:00","NW","QUPR","10",7.59409677419355
"3676","2017-10-23 12:30:00","NW","QUPR","10",7.59377419354839
"3677","2017-10-23 12:40:00","NW","QUPR","10",7.59593548387097
"3678","2017-10-23 12:50:00","NW","QUPR","10",7.59833870967742
"3679","2017-10-23 13:00:00","NW","QUPR","10",7.60190322580645
"3680","2017-10-23 13:10:00","NW","QUPR","10",7.60554838709677
"3681","2017-10-23 13:20:00","NW","QUPR","10",7.6101935483871
"3682","2017-10-23 13:30:00","NW","QUPR","10",7.61527419354839
"3683","2017-10-23 13:40:00","NW","QUPR","10",7.621
"3684","2017-10-23 13:50:00","NW","QUPR","10",7.62641935483871
"3685","2017-10-23 14:00:00","NW","QUPR","10",7.63243548387097
"3686","2017-10-23 14:10:00","NW","QUPR","10",7.63461666666667
"3687","2017-10-23 14:20:00","NW","QUPR","10",7.61727419354839
"3688","2017-10-23 14:30:00","NW","QUPR","10",7.64393548387097
"3689","2017-10-23 14:40:00","NW","QUPR","10",7.65883870967742
"3690","2017-10-23 14:50:00","NW","QUPR","10",7.67045161290323
"3691","2017-10-23 15:00:00","NW","QUPR","10",7.68058064516129
"3692","2017-10-23 15:10:00","NW","QUPR","10",7.69162903225806
"3693","2017-10-23 15:20:00","NW","QUPR","10",7.70256451612903
"3694","2017-10-23 15:30:00","NW","QUPR","10",7.71570967741935
"3695","2017-10-23 15:40:00","NW","QUPR","10",7.72864516129032
"3696","2017-10-23 15:50:00","NW","QUPR","10",7.74158064516129
"3697","2017-10-23 16:00:00","NW","QUPR","10",7.75477419354839
"3698","2017-10-23 16:10:00","NW","QUPR","10",7.76724193548387
"3699","2017-10-23 16:20:00","NW","QUPR","10",7.77916129032258
"3700","2017-10-23 16:30:00","NW","QUPR","10",7.7913064516129
"3701","2017-10-23 16:40:00","NW","QUPR","10",7.80256451612903
"3702","2017-10-23 16:50:00","NW","QUPR","10",7.81443548387097
"3703","2017-10-23 17:00:00","NW","QUPR","10",7.826
"3704","2017-10-23 17:10:00","NW","QUPR","10",7.83696774193548
"3705","2017-10-23 17:20:00","NW","QUPR","10",7.8473064516129
"3706","2017-10-23 17:30:00","NW","QUPR","10",7.8571935483871
"3707","2017-10-23 17:40:00","NW","QUPR","10",7.86658064516129
"3708","2017-10-23 17:50:00","NW","QUPR","10",7.87533870967742
"3709","2017-10-23 18:00:00","NW","QUPR","10",7.88282258064516
"3710","2017-10-23 18:10:00","NW","QUPR","10",7.88977419354839
"3711","2017-10-23 18:20:00","NW","QUPR","10",7.89643548387097
"3712","2017-10-23 18:30:00","NW","QUPR","10",7.90179032258064
"3713","2017-10-23 18:40:00","NW","QUPR","10",7.90859677419355
"3714","2017-10-23 18:50:00","NW","QUPR","10",7.91516129032258
"3715","2017-10-23 19:00:00","NW","QUPR","10",7.9216935483871
"3716","2017-10-23 19:10:00","NW","QUPR","10",7.92903225806452
"3717","2017-10-23 19:20:00","NW","QUPR","10",7.93524193548387
"3718","2017-10-23 19:30:00","NW","QUPR","10",7.94096774193548
"3719","2017-10-23 19:40:00","NW","QUPR","10",7.94616129032258
"3720","2017-10-23 19:50:00","NW","QUPR","10",7.95093548387097
"3721","2017-10-23 20:00:00","NW","QUPR","10",7.95564516129032
"3722","2017-10-23 20:10:00","NW","QUPR","10",7.95951612903226
"3723","2017-10-23 20:20:00","NW","QUPR","10",7.96311290322581
"3724","2017-10-23 20:30:00","NW","QUPR","10",7.96761290322581
"3725","2017-10-23 20:40:00","NW","QUPR","10",7.97148387096774
"3726","2017-10-23 20:50:00","NW","QUPR","10",7.9748064516129
"3727","2017-10-23 21:00:00","NW","QUPR","10",7.97867741935484
"3728","2017-10-23 21:10:00","NW","QUPR","10",7.9816935483871
"3729","2017-10-23 21:20:00","NW","QUPR","10",7.98332258064516
"3730","2017-10-23 21:30:00","NW","QUPR","10",7.98517741935484
"3731","2017-10-23 21:40:00","NW","QUPR","10",7.9868064516129
"3732","2017-10-23 21:50:00","NW","QUPR","10",7.98906451612903
"3733","2017-10-23 22:00:00","NW","QUPR","10",7.9905
"3734","2017-10-23 22:10:00","NW","QUPR","10",7.99191935483871
"3735","2017-10-23 22:20:00","NW","QUPR","10",7.99282258064516
"3736","2017-10-23 22:30:00","NW","QUPR","10",7.99391935483871
"3737","2017-10-23 22:40:00","NW","QUPR","10",7.99538709677419
"3738","2017-10-23 22:50:00","NW","QUPR","10",7.99564516129032
"3739","2017-10-23 23:00:00","NW","QUPR","10",8.01017741935484
"3740","2017-10-23 23:10:00","NW","QUPR","10",8.01041935483871
"3741","2017-10-23 23:20:00","NW","QUPR","10",8.01251612903226
"3742","2017-10-23 23:30:00","NW","QUPR","10",8.01385483870968
"3743","2017-10-23 23:40:00","NW","QUPR","10",8.01459677419355
"3744","2017-10-23 23:50:00","NW","QUPR","10",8.01567741935484
"3745","2017-10-23 00:00:00","SE","QUPR","10",5.87870967741936
"3746","2017-10-23 00:10:00","SE","QUPR","10",5.87625806451613
"3747","2017-10-23 00:20:00","SE","QUPR","10",5.87538709677419
"3748","2017-10-23 00:30:00","SE","QUPR","10",5.8741935483871
"3749","2017-10-23 00:40:00","SE","QUPR","10",5.87332258064516
"3750","2017-10-23 00:50:00","SE","QUPR","10",5.87264516129032
"3751","2017-10-23 01:00:00","SE","QUPR","10",5.87222580645161
"3752","2017-10-23 01:10:00","SE","QUPR","10",5.8701935483871
"3753","2017-10-23 01:20:00","SE","QUPR","10",5.86787096774194
"3754","2017-10-23 01:30:00","SE","QUPR","10",5.86232258064516
"3755","2017-10-23 01:40:00","SE","QUPR","10",5.85687096774194
"3756","2017-10-23 01:50:00","SE","QUPR","10",5.85064516129032
"3757","2017-10-23 02:00:00","SE","QUPR","10",5.85193548387097
"3758","2017-10-23 02:10:00","SE","QUPR","10",5.85006451612903
"3759","2017-10-23 02:20:00","SE","QUPR","10",5.849
"3760","2017-10-23 02:30:00","SE","QUPR","10",5.84896774193548
"3761","2017-10-23 02:40:00","SE","QUPR","10",5.84825806451613
"3762","2017-10-23 02:50:00","SE","QUPR","10",5.84809677419355
"3763","2017-10-23 03:00:00","SE","QUPR","10",5.847
"3764","2017-10-23 03:10:00","SE","QUPR","10",5.84490322580645
"3765","2017-10-23 03:20:00","SE","QUPR","10",5.84448387096774
"3766","2017-10-23 03:30:00","SE","QUPR","10",5.84367741935484
"3767","2017-10-23 03:40:00","SE","QUPR","10",5.84170967741936
"3768","2017-10-23 03:50:00","SE","QUPR","10",5.84012903225806
"3769","2017-10-23 04:00:00","SE","QUPR","10",5.84161290322581
"3770","2017-10-23 04:10:00","SE","QUPR","10",5.84158064516129
"3771","2017-10-23 04:20:00","SE","QUPR","10",5.84170967741936
"3772","2017-10-23 04:30:00","SE","QUPR","10",5.84167741935484
"3773","2017-10-23 04:40:00","SE","QUPR","10",5.84041935483871
"3774","2017-10-23 04:50:00","SE","QUPR","10",5.84109677419355
"3775","2017-10-23 05:00:00","SE","QUPR","10",5.83996774193548
"3776","2017-10-23 05:10:00","SE","QUPR","10",5.83967741935484
"3777","2017-10-23 05:20:00","SE","QUPR","10",5.84125806451613
"3778","2017-10-23 05:30:00","SE","QUPR","10",5.84087096774194
"3779","2017-10-23 05:40:00","SE","QUPR","10",5.84006451612903
"3780","2017-10-23 05:50:00","SE","QUPR","10",5.83974193548387
"3781","2017-10-23 06:00:00","SE","QUPR","10",5.84087096774194
"3782","2017-10-23 06:10:00","SE","QUPR","10",5.84151612903226
"3783","2017-10-23 06:20:00","SE","QUPR","10",5.84161290322581
"3784","2017-10-23 06:30:00","SE","QUPR","10",5.8401935483871
"3785","2017-10-23 06:40:00","SE","QUPR","10",5.83803225806452
"3786","2017-10-23 06:50:00","SE","QUPR","10",5.83429032258065
"3787","2017-10-23 07:00:00","SE","QUPR","10",5.83403225806452
"3788","2017-10-23 07:10:00","SE","QUPR","10",5.83264516129032
"3789","2017-10-23 07:20:00","SE","QUPR","10",5.83138709677419
"3790","2017-10-23 07:30:00","SE","QUPR","10",5.82635483870968
"3791","2017-10-23 07:40:00","SE","QUPR","10",5.81983870967742
"3792","2017-10-23 07:50:00","SE","QUPR","10",5.81125806451613
"3793","2017-10-23 08:00:00","SE","QUPR","10",5.79964516129032
"3794","2017-10-23 08:10:00","SE","QUPR","10",5.78612903225806
"3795","2017-10-23 08:20:00","SE","QUPR","10",5.77312903225806
"3796","2017-10-23 08:30:00","SE","QUPR","10",5.75825806451613
"3797","2017-10-23 08:40:00","SE","QUPR","10",5.74109677419355
"3798","2017-10-23 08:50:00","SE","QUPR","10",5.7248064516129
"3799","2017-10-23 09:00:00","SE","QUPR","10",5.70622580645161
"3800","2017-10-23 09:10:00","SE","QUPR","10",5.68964516129032
"3801","2017-10-23 09:20:00","SE","QUPR","10",5.6751935483871
"3802","2017-10-23 09:30:00","SE","QUPR","10",5.66212903225806
"3803","2017-10-23 09:40:00","SE","QUPR","10",5.65022580645161
"3804","2017-10-23 09:50:00","SE","QUPR","10",5.63948387096774
"3805","2017-10-23 10:00:00","SE","QUPR","10",5.63103225806452
"3806","2017-10-23 10:10:00","SE","QUPR","10",5.62348387096774
"3807","2017-10-23 10:20:00","SE","QUPR","10",5.61745161290323
"3808","2017-10-23 10:30:00","SE","QUPR","10",5.61306451612903
"3809","2017-10-23 10:40:00","SE","QUPR","10",5.60809677419355
"3810","2017-10-23 10:50:00","SE","QUPR","10",5.59703225806452
"3811","2017-10-23 11:00:00","SE","QUPR","10",5.58951612903226
"3812","2017-10-23 11:10:00","SE","QUPR","10",5.58554838709677
"3813","2017-10-23 11:20:00","SE","QUPR","10",5.58035483870968
"3814","2017-10-23 11:30:00","SE","QUPR","10",5.576
"3815","2017-10-23 11:40:00","SE","QUPR","10",5.57429032258065
"3816","2017-10-23 11:50:00","SE","QUPR","10",5.57435483870968
"3817","2017-10-23 12:00:00","SE","QUPR","10",5.57506451612903
"3818","2017-10-23 12:10:00","SE","QUPR","10",5.57587096774194
"3819","2017-10-23 12:20:00","SE","QUPR","10",5.57583870967742
"3820","2017-10-23 12:30:00","SE","QUPR","10",5.58116129032258
"3821","2017-10-23 12:40:00","SE","QUPR","10",5.59022580645161
"3822","2017-10-23 12:50:00","SE","QUPR","10",5.59396774193548
"3823","2017-10-23 13:00:00","SE","QUPR","10",5.5951935483871
"3824","2017-10-23 13:10:00","SE","QUPR","10",5.59690322580645
"3825","2017-10-23 13:20:00","SE","QUPR","10",5.60006451612903
"3826","2017-10-23 13:30:00","SE","QUPR","10",5.60345161290323
"3827","2017-10-23 13:40:00","SE","QUPR","10",5.60590322580645
"3828","2017-10-23 13:50:00","SE","QUPR","10",5.61035483870968
"3829","2017-10-23 14:00:00","SE","QUPR","10",5.61474193548387
"3830","2017-10-23 14:10:00","SE","QUPR","10",5.62229032258065
"3831","2017-10-23 14:20:00","SE","QUPR","10",5.63067741935484
"3832","2017-10-23 14:30:00","SE","QUPR","10",5.63758064516129
"3833","2017-10-23 14:40:00","SE","QUPR","10",5.64335483870968
"3834","2017-10-23 14:50:00","SE","QUPR","10",5.648
"3835","2017-10-23 15:00:00","SE","QUPR","10",5.65354838709677
"3836","2017-10-23 15:10:00","SE","QUPR","10",5.66045161290323
"3837","2017-10-23 15:20:00","SE","QUPR","10",5.66693548387097
"3838","2017-10-23 15:30:00","SE","QUPR","10",5.67425806451613
"3839","2017-10-23 15:40:00","SE","QUPR","10",5.68129032258065
"3840","2017-10-23 15:50:00","SE","QUPR","10",5.69109677419355
"3841","2017-10-23 16:00:00","SE","QUPR","10",5.70151612903226
"3842","2017-10-23 16:10:00","SE","QUPR","10",5.71209677419355
"3843","2017-10-23 16:20:00","SE","QUPR","10",5.72451612903226
"3844","2017-10-23 16:30:00","SE","QUPR","10",5.73803225806452
"3845","2017-10-23 16:40:00","SE","QUPR","10",5.7511935483871
"3846","2017-10-23 16:50:00","SE","QUPR","10",5.76335483870968
"3847","2017-10-23 17:00:00","SE","QUPR","10",5.77561290322581
"3848","2017-10-23 17:10:00","SE","QUPR","10",5.78467741935484
"3849","2017-10-23 17:20:00","SE","QUPR","10",5.79290322580645
"3850","2017-10-23 17:30:00","SE","QUPR","10",5.80009677419355
"3851","2017-10-23 17:40:00","SE","QUPR","10",5.80793548387097
"3852","2017-10-23 17:50:00","SE","QUPR","10",5.8158064516129
"3853","2017-10-23 18:00:00","SE","QUPR","10",5.82306451612903
"3854","2017-10-23 18:10:00","SE","QUPR","10",5.83090322580645
"3855","2017-10-23 18:20:00","SE","QUPR","10",5.83770967741935
"3856","2017-10-23 18:30:00","SE","QUPR","10",5.84464516129032
"3857","2017-10-23 18:40:00","SE","QUPR","10",5.84848387096774
"3858","2017-10-23 18:50:00","SE","QUPR","10",5.85283870967742
"3859","2017-10-23 19:00:00","SE","QUPR","10",5.85822580645161
"3860","2017-10-23 19:10:00","SE","QUPR","10",5.86293548387097
"3861","2017-10-23 19:20:00","SE","QUPR","10",5.86716129032258
"3862","2017-10-23 19:30:00","SE","QUPR","10",5.87103225806452
"3863","2017-10-23 19:40:00","SE","QUPR","10",5.87532258064516
"3864","2017-10-23 19:50:00","SE","QUPR","10",5.87858064516129
"3865","2017-10-23 20:00:00","SE","QUPR","10",5.88090322580645
"3866","2017-10-23 20:10:00","SE","QUPR","10",5.88287096774194
"3867","2017-10-23 20:20:00","SE","QUPR","10",5.88383870967742
"3868","2017-10-23 20:30:00","SE","QUPR","10",5.88464516129032
"3869","2017-10-23 20:40:00","SE","QUPR","10",5.88532258064516
"3870","2017-10-23 20:50:00","SE","QUPR","10",5.88532258064516
"3871","2017-10-23 21:00:00","SE","QUPR","10",5.88435483870968
"3872","2017-10-23 21:10:00","SE","QUPR","10",5.88467741935484
"3873","2017-10-23 21:20:00","SE","QUPR","10",5.8838064516129
"3874","2017-10-23 21:30:00","SE","QUPR","10",5.8838064516129
"3875","2017-10-23 21:40:00","SE","QUPR","10",5.88309677419355
"3876","2017-10-23 21:50:00","SE","QUPR","10",5.88206451612903
"3877","2017-10-23 22:00:00","SE","QUPR","10",5.88261290322581
"3878","2017-10-23 22:10:00","SE","QUPR","10",5.88145161290323
"3879","2017-10-23 22:20:00","SE","QUPR","10",5.88003225806452
"3880","2017-10-23 22:30:00","SE","QUPR","10",5.87925806451613
"3881","2017-10-23 22:40:00","SE","QUPR","10",5.87958064516129
"3882","2017-10-23 22:50:00","SE","QUPR","10",5.87945161290323
"3883","2017-10-23 23:00:00","SE","QUPR","10",5.88748387096774
"3884","2017-10-23 23:10:00","SE","QUPR","10",5.88645161290323
"3885","2017-10-23 23:20:00","SE","QUPR","10",5.88525806451613
"3886","2017-10-23 23:30:00","SE","QUPR","10",5.88409677419355
"3887","2017-10-23 23:40:00","SE","QUPR","10",5.88235483870968
"3888","2017-10-23 23:50:00","SE","QUPR","10",5.881
"3889","2017-10-23 00:00:00","SW","QUPR","10",7.20174193548387
"3890","2017-10-23 00:10:00","SW","QUPR","10",7.20104838709677
"3891","2017-10-23 00:20:00","SW","QUPR","10",7.19993548387097
"3892","2017-10-23 00:30:00","SW","QUPR","10",7.201
"3893","2017-10-23 00:40:00","SW","QUPR","10",7.20145161290323
"3894","2017-10-23 00:50:00","SW","QUPR","10",7.20182258064516
"3895","2017-10-23 01:00:00","SW","QUPR","10",7.20206451612903
"3896","2017-10-23 01:10:00","SW","QUPR","10",7.20140322580645
"3897","2017-10-23 01:20:00","SW","QUPR","10",7.20154838709677
"3898","2017-10-23 01:30:00","SW","QUPR","10",7.20208064516129
"3899","2017-10-23 01:40:00","SW","QUPR","10",7.20303225806452
"3900","2017-10-23 01:50:00","SW","QUPR","10",7.20351612903226
"3901","2017-10-23 02:00:00","SW","QUPR","10",7.20306451612903
