"","TIMESTAMP_START","TIMESTAMP_END","DTime","NETRAD","P","PA","PPFD_DIF","PPFD_IN","PPFD_OUT","RH","SW_IN","SW_OUT","TA","TS","TS_2","TS_3","WD","WS","CO2","FC","H","H2O","LE","SB","SC","SH","SLE","TAU","USTAR","ZL","PRI","G","SAP_FLOW","heure","VPD","date","heure_solaire"
"7686",201006100230,201006100300,161.125,-1.88,0,96.89,0,-0.01,0.02,95.32,-0.25,0.83,15.32,14.53,14.31,13.69,58.6,1.3,427.77,2.3,-10.01,16.44,1.06,-2.43,-0.64,1.24,-6.71,0.02,0.14,0.89,NA,-1.475,0.0385958215,2017-09-25 03:00:00,0.0814693668911668,2010-06-10 03:00:00,2010-06-10 02:00:00
"7687",201006100300,201006100330,161.146,-2.6,0.2,96.87,0,0.38,0.07,95.11,0.14,1.38,15.61,14.5,14.28,13.68,64.59,1.65,416.43,6.38,-33.62,16.69,-0.91,-0.86,-4.47,4.45,95.02,0.1,0.3,0.34,NA,0.085,0.0409401702,2017-09-25 03:30:00,0.0867233398365104,2010-06-10 03:30:00,2010-06-10 02:30:00
"7688",201006100330,201006100400,161.167,-1.52,0.2,96.86,0,3.68,0.16,93.33,2.06,1.68,15.91,14.47,14.26,13.68,62.69,1.94,411.74,2.06,-29.84,16.49,0.71,0.74,1.27,4.44,50.66,0.11,0.31,0.28,NA,1.69,0.0431082721,2017-09-25 04:00:00,0.120584286506525,2010-06-10 04:00:00,2010-06-10 03:00:00
"7689",201006100400,201006100430,161.188,0.36,0,96.88,7.22,10.72,0.41,92.66,5.96,2.07,15.83,14.44,14.24,13.67,70.24,1.18,413.99,0.21,-17.11,16.49,0.89,2.06,-1.57,-1.15,-15.73,0.04,0.19,0.65,NA,3.01,0.0533977784,2017-09-25 04:30:00,0.132019923523134,2010-06-10 04:30:00,2010-06-10 03:30:00
"7690",201006100430,201006100500,161.208,10.51,0,96.84,33.68,36.81,1.19,92.87,20.33,4.19,15.8,14.42,14.22,13.66,47.46,1.57,416.49,0.68,-13.96,16.52,0.11,3.96,0.19,-0.41,15.74,0.06,0.23,0.32,NA,4.59,0.0556417696,2017-09-25 05:00:00,0.127996924484263,2010-06-10 05:00:00,2010-06-10 04:00:00
"7691",201006100500,201006100530,161.229,18.17,0,96.87,53.3,57.32,1.84,92.89,31.3,6.01,15.92,14.39,14.2,13.66,53.75,1.61,412.6,0.86,-17.55,16.57,0.39,5.9,-2.57,1.81,52.08,0.07,0.25,0.31,NA,6.845,0.0541608694,2017-09-25 05:30:00,0.128621055598506,2010-06-10 05:30:00,2010-06-10 04:30:00
"7692",201006100530,201006100600,161.25,25.8,0,96.89,72.87,77.07,2.64,91.81,42.74,7.86,16.14,14.38,14.18,13.66,58.56,1.82,411.31,0.96,-17.96,16.58,-4.18,9.06,-3.04,3.37,60.2,0.08,0.25,0.29,NA,9.375,0.0580756374,2017-09-25 06:00:00,0.150254570695462,2010-06-10 06:00:00,2010-06-10 05:00:00
"7693",201006100600,201006100630,161.271,44.27,0,96.82,120.25,127.47,4.44,91.14,70.68,11.69,16.31,14.36,14.16,13.65,82.71,2,411.95,-2.07,-38.88,16.65,-2.68,13.33,1.89,2.45,49.21,0.24,0.46,0.11,0.440442154,13.96,0.0626994402,2017-09-25 06:30:00,0.164317916427832,2010-06-10 06:30:00,2010-06-10 05:30:00
"7694",201006100630,201006100700,161.292,83.72,0,96.88,192.1,202.99,7.29,90.38,113.73,18.19,16.6,14.34,14.15,13.65,92.94,1.41,409.85,-5.51,-10.23,16.83,0.26,14.75,-0.13,4.47,80.12,0.14,0.35,0.06,0.42116372,15.385,0.0594113202,2017-09-25 07:00:00,0.181736434679115,2010-06-10 07:00:00,2010-06-10 06:00:00
"7695",201006100700,201006100730,161.312,148.66,0,96.88,306.49,337.3,12.56,88.71,198.9,30.4,17.19,14.33,14.13,13.65,90.24,2.07,407.59,-6.38,-15.18,17.07,-1.16,14.39,-0.8,8.91,161.12,0.24,0.46,0.04,0.469191166,14.71,0.066107141,2017-09-25 07:30:00,0.221417710539476,2010-06-10 07:30:00,2010-06-10 06:30:00
"7696",201006100730,201006100800,161.333,319.34,0,96.85,557.25,713.66,25.05,84.83,408.75,59.54,18.39,14.33,14.12,13.64,70.13,1.88,401.93,-14.33,57.69,17.45,20.58,14.6,-5.09,18.1,NA,0.15,0.36,-0.32,0.511696634,14.595,0.2413463721,2017-09-25 08:00:00,0.320868037295938,2010-06-10 08:00:00,2010-06-10 07:00:00
"7697",201006100800,201006100830,161.354,325.09,0,96.81,669.55,745.01,26.53,82.36,420.45,63.82,19.24,14.33,14.11,13.63,63.65,2.28,395.59,-13.5,22.2,17.93,20.19,14.82,-4.49,12.73,161.76,0.23,0.45,-0.07,0.514356305,14.82,1.1396199911,2017-09-25 08:30:00,0.393462111948883,2010-06-10 08:30:00,2010-06-10 07:30:00
"7698",201006100830,201006100900,161.375,472.43,0,96.78,770.06,1069.01,37.1,77.18,602.54,88.83,20.73,14.34,14.1,13.62,59.36,1.9,392.56,-20.39,98.86,18.33,88.23,13.85,-0.9,22.2,124.32,0.18,0.4,-0.42,0.532680605,13.54,3.2604399693,2017-09-25 09:00:00,0.558190229562483,2010-06-10 09:00:00,2010-06-10 08:00:00
"7699",201006100900,201006100930,161.396,315.32,0,96.78,675.54,734.88,26.42,72.46,410.41,62.49,21,14.37,14.1,13.62,39.89,2.27,392.41,-17.96,37.84,17.61,65.93,12.96,-2.85,3.94,-1.09,0.18,0.39,-0.17,0.532531563,12.005,4.6222938623,2017-09-25 09:30:00,0.684921286408727,2010-06-10 09:30:00,2010-06-10 08:30:00
"7700",201006100930,201006101000,161.417,483.58,0,96.76,574.67,1124.65,38.39,72.84,631.22,93.22,21.4,14.42,14.11,13.62,47.68,2.36,392.44,-16.07,107.74,18.24,149.64,12.13,3.71,5.88,100.9,0.34,0.55,-0.18,0.534383009,10.55,5.4248692885,2017-09-25 10:00:00,0.692246094545011,2010-06-10 10:00:00,2010-06-10 09:00:00
"7701",201006101000,201006101030,161.438,549.67,0,96.75,558.32,1256.68,44.21,67.2,716.18,103.27,22.44,14.47,14.13,13.62,50.95,2.73,391.63,-24.92,110.31,17.9,194.17,11.59,-2.63,15.46,81.65,0.36,0.56,-0.16,0.538004202,10.01,7.1911937812,2017-09-25 10:30:00,0.890741066077423,2010-06-10 10:30:00,2010-06-10 09:30:00
"7702",201006101030,201006101100,161.458,352.44,0,96.72,747.51,811.88,29.51,64.2,460.03,73.54,22.86,14.54,14.15,13.62,61.97,3.07,391.92,-17.36,27.2,17.43,74.99,11.82,3.75,6.18,-84.69,0.39,0.59,-0.04,0.541488423,9.605,7.3426049346,2017-09-25 11:00:00,0.997293365067105,2010-06-10 11:00:00,2010-06-10 10:00:00
"7703",201006101100,201006101130,161.479,237.16,0,96.71,545.75,570.82,20.96,66.74,319.89,52.29,22.75,14.61,14.19,13.62,54.92,2.47,390.7,-19.5,10.76,18.12,128.34,11.42,-0.44,-1.65,NA,0.34,0.55,-0.02,0.539042525,9.2,6.101344031,2017-09-25 11:30:00,0.920382473792693,2010-06-10 11:30:00,2010-06-10 10:30:00
"7704",201006101130,201006101200,161.5,524.44,0,96.7,844.24,1194.99,43.74,65.79,676.63,105.74,23.59,14.68,14.23,13.64,51.42,2.13,388.41,-30.28,97.68,18.71,240.83,11.66,-2.25,12.33,169.35,0.29,0.51,-0.19,0.546305502,9.44,6.2042700713,2017-09-25 12:00:00,0.995945343065023,2010-06-10 12:00:00,2010-06-10 11:00:00
"7705",201006101200,201006101230,161.521,523.82,0,96.7,820.34,1222.69,45.86,60.1,686.37,105.41,24.95,14.75,14.27,13.65,66.82,1.95,390.04,-21.23,61.46,18.53,173.1,11.52,2.11,19.94,82.67,0.2,0.42,-0.22,0.557189266,9.31,8.0238687658,2017-09-25 12:30:00,1.26018383426976,2010-06-10 12:30:00,2010-06-10 11:30:00
"7706",201006101230,201006101300,161.542,544.15,0,96.69,562.97,1294.19,48.34,61.8,724.21,110.83,25.6,14.82,14.31,13.66,55.07,1.57,387.16,-23.97,98.35,19.94,261.54,11.7,-0.8,9.41,NA,0.18,0.4,-0.39,0.561669114,9.485,7.612489013,2017-09-25 13:00:00,1.25401858685479,2010-06-10 13:00:00,2010-06-10 12:00:00
"7707",201006101300,201006101330,161.562,573.62,0,96.68,360.1,1385.71,52.58,55.55,772.36,118.87,26.84,14.9,14.36,13.67,66.47,1.6,390.19,-15.72,97.23,19.09,219.72,12.18,0.06,18.05,-55.26,0.13,0.34,-0.68,0.57602496,9.645,8.1475995886,2017-09-25 13:30:00,1.56997830367155,2010-06-10 13:30:00,2010-06-10 12:30:00
"7708",201006101330,201006101400,161.583,460.86,0,96.67,557.5,1128.52,43.3,59.71,626.18,99.07,26.77,15,14.41,13.69,30.85,2.14,387.77,-16.68,75.29,20.59,119.76,12.37,-1.81,-0.99,NA,0.22,0.45,-0.22,0.564803695,9.205,7.9980368335,2017-09-25 14:00:00,1.41720604987419,2010-06-10 14:00:00,2010-06-10 13:00:00
"7709",201006101400,201006101430,161.604,427.27,0,96.66,529.28,1066.18,41.06,63.48,586.2,94.12,26.61,15.1,14.47,13.7,11.74,2.25,387.54,-16.01,74.15,21.68,142.06,11.63,-0.69,-2.26,NA,0.25,0.47,-0.19,0.57539252,8.47,7.8250267853,2017-09-25 14:30:00,1.27256595573149,2010-06-10 14:30:00,2010-06-10 13:30:00
"7710",201006101430,201006101500,161.625,417.49,0,96.67,395.78,1081.75,42.9,62.58,584.25,96.31,26.65,15.2,14.53,13.73,358.46,2.2,389.95,-11.92,76.15,21.26,115.85,11.27,0.31,0.58,NA,0.23,0.45,-0.22,0.588853412,8.105,7.8260008679,2017-09-25 15:00:00,1.30699922168726,2010-06-10 15:00:00,2010-06-10 14:00:00
"7711",201006101500,201006101530,161.646,403.35,0,96.71,459.94,1059.97,43.1,60.6,569.96,95.28,27.21,15.3,14.6,13.75,350.79,1.65,390.26,-12.42,104.47,21.09,250.86,11.11,2.79,8.12,136.28,0.16,0.38,-0.5,0.595313686,7.945,7.6193522099,2017-09-25 15:30:00,1.42214378717779,2010-06-10 15:30:00,2010-06-10 14:30:00
"7712",201006101530,201006101600,161.667,288.69,0,96.72,432.08,796.53,33.11,55.56,425.38,72.01,27.29,15.39,14.67,13.78,317.46,1.87,389.37,-11.82,43.72,19.29,143.01,10.27,1.83,1.17,NA,0.15,0.37,-0.23,0.588438405,7.415,7.6419480227,2017-09-25 16:00:00,1.61159456981619,2010-06-10 16:00:00,2010-06-10 15:00:00
"7713",201006101600,201006101630,161.688,275.68,0,96.72,462.06,764.25,31.86,52.33,412.12,75.88,27.13,15.48,14.74,13.81,316.91,2.37,387.62,-11.24,25.86,17.84,125.85,9.64,-2.42,-2.41,NA,0.12,0.33,-0.19,0.58212275,6.795,7.6073732625,2017-09-25 16:30:00,1.71260319100626,2010-06-10 16:30:00,2010-06-10 15:30:00
"7714",201006101630,201006101700,161.708,182.11,0,96.75,416,551.43,23.02,52.68,295.33,57.54,26.43,15.56,14.81,13.85,288.88,2.74,385.84,-13.64,-2.76,17.24,149.58,8.98,-0.36,-10.12,-156.49,0.3,0.52,0.01,0.561913303,6.45,6.9149638899,2017-09-25 17:00:00,1.63151611576197,2010-06-10 17:00:00,2010-06-10 16:00:00
"7715",201006101700,201006101730,161.729,99.7,0,96.75,246.01,374.83,16.88,51.83,202.96,45.91,25.75,15.63,14.88,13.88,286.72,3.02,391.03,-9.15,-19.95,16.13,99.78,8.38,0.21,-9.94,NA,0.25,0.48,0.05,0.557954837,6.165,6.3798382099,2017-09-25 17:30:00,1.59542978831067,2010-06-10 17:30:00,2010-06-10 16:30:00
"7716",201006101730,201006101800,161.75,11.83,0,96.77,101.87,142.67,6.11,54.21,76.62,16.11,24.88,15.69,14.95,13.92,277.23,2.02,391.99,-2.91,-18.36,16.08,39.95,7.87,0.65,-12.76,NA,0.13,0.34,0.13,0.53772263,5.975,4.3520913569,2017-09-25 18:00:00,1.44018955021511,2010-06-10 18:00:00,2010-06-10 17:00:00
"7717",201006101800,201006101830,161.771,-9.44,0,96.8,52.41,56.14,1.92,58.69,29.89,5.29,23.9,15.72,15,13.96,260.72,2.12,397.74,0.44,-16.48,16.49,11.82,6.58,4.53,-14.35,NA,0.05,0.2,0.54,NA,5.625,2.2704173517,2017-09-25 18:30:00,1.22527699078903,2010-06-10 18:30:00,2010-06-10 17:30:00
"7718",201006101830,201006101900,161.792,-27.17,0,96.81,25,27.65,0.98,62.14,13.46,3.2,23.36,15.73,15.04,14,285.82,1.96,399.8,-0.6,-17.4,17,12.51,5.56,1.63,-7.96,-19.53,0.05,0.21,0.48,NA,5.24,1.2445945743,2017-09-25 19:00:00,1.087034686515,2010-06-10 19:00:00,2010-06-10 18:00:00
"7719",201006101900,201006101930,161.812,-28.42,0,96.85,4.9,6.09,0.23,62.13,2.05,1.13,23.09,15.73,15.08,14.03,290.5,3.91,400.44,5.05,-39.56,16.63,10.87,4.98,-1.78,-3.83,NA,0.5,0.67,0.03,NA,4.98,0.8333175601,2017-09-25 19:30:00,1.06973941223832,2010-06-10 19:30:00,2010-06-10 18:30:00
"7720",201006101930,201006102000,161.833,-17.26,12.8,96.99,0,0.11,0.13,66.33,-1.38,0.7,21.33,15.73,15.1,14.07,277.07,5.01,403.18,5.32,-11.84,15.88,-11.95,4.71,-1.23,-26.04,-36.98,1.14,1.01,0,NA,4.71,0.7263580186,2017-09-25 20:00:00,0.854499455547729,2010-06-10 20:00:00,2010-06-10 19:00:00
"7721",201006102000,201006102030,161.854,-3.37,5.2,97.15,0,0.01,0.07,93.05,-0.2,0.26,16.59,15.64,15.28,14.42,263.22,2.82,404.2,3.44,-35.56,16.96,49.67,1.61,0.14,-71.2,-199.56,0.34,0.54,0.06,NA,4.46,0.4983103268,2017-09-25 20:30:00,0.131212628802176,2010-06-10 20:30:00,2010-06-10 19:30:00
"7722",201006102030,201006102100,161.875,-2.34,1.6,97.13,0,0,0.03,94.66,-0.49,0.47,16.07,15.47,15.16,14.26,222.03,1.05,407.27,3.07,-21.95,16.67,-1.87,-1.29,4.95,-7.85,77.36,0.07,0.25,0.35,NA,4.095,0.1609217345,2017-09-25 21:00:00,0.0975314917906689,2010-06-10 21:00:00,2010-06-10 20:00:00
"7723",201006102100,201006102130,161.896,-2.91,0.4,97.13,0,0.02,0.05,95.15,-0.27,0.8,16.11,15.37,15.11,14.2,179.54,1.21,409.21,3.71,-30.16,16.8,-2.1,0.49,0.55,0.6,39.77,0.07,0.25,0.5,NA,3.65,0.0497656318,2017-09-25 21:30:00,0.0888084221881436,2010-06-10 21:30:00,2010-06-10 20:30:00
"7724",201006102130,201006102200,161.917,-5.37,0,97.1,0,0,0.06,95.35,0.3,1.05,16.04,15.31,15.06,14.14,170.51,1.48,409.94,3.44,-27.37,16.61,-1.51,1.47,0.09,-1.11,-28.96,0.07,0.24,0.53,NA,3.365,0.0224260655,2017-09-25 22:00:00,0.0847665931573276,2010-06-10 22:00:00,2010-06-10 21:00:00
"7725",201006102200,201006102230,161.938,-4.5,0,97.1,0,0.03,0.08,95.4,1.5,1.02,15.89,15.27,15.01,14.1,172.42,2,410.59,2.25,-40.07,16.23,-9.69,1.75,-1.12,-2.34,-73.43,0.11,0.31,0.36,NA,3.015,0.0169905381,2017-09-25 22:30:00,0.0830553247338055,2010-06-10 22:30:00,2010-06-10 21:30:00
"7726",201006102230,201006102300,161.958,-4.18,0,97.07,0,0.01,0.04,94.8,2.2,0.77,15.87,15.23,14.96,14.07,180.81,1.86,411.97,3.7,-57.2,15.86,-1.76,1.27,0.77,-0.22,-109.9,0.1,0.3,0.58,NA,2.535,0.0256223391,2017-09-25 23:00:00,0.0937686513347089,2010-06-10 23:00:00,2010-06-10 22:00:00
"7727",201006102300,201006102330,161.979,-5.87,0,97.07,0,0.02,0.03,92.44,0.73,0.79,16.01,15.2,14.92,14.05,194.7,1.38,414.29,3.45,-37.15,15.9,-0.88,1.31,3.88,2.13,-29.74,0.08,0.26,0.59,NA,2.255,0.0308673935,2017-09-25 23:30:00,0.137550299510169,2010-06-10 23:30:00,2010-06-10 22:30:00
"7728",201006102330,201006110000,162,-11.05,0,97.02,0,0.02,0.05,90.9,-0.72,1.4,15.95,15.16,14.88,14.04,163.38,1.57,415.84,-1.33,-28.78,15.82,-6.81,0.77,-2.33,-0.87,-133.98,0.09,0.27,0.38,NA,2.04,0.0345415427,2017-09-25 00:00:00,0.164936389572464,2010-06-11 00:00:00,2010-06-10 23:00:00
"7729",201006110000,201006110030,162.021,-4.27,0.4,97.12,0,-0.05,0.07,91.4,0.02,0.93,15.94,15.12,14.85,14.05,193.12,1.83,420.18,2.86,-0.16,16.02,-0.07,0.62,3.25,-0.25,66.42,0.14,0.35,0,NA,1.885,0.0432086646,2017-09-25 00:30:00,0.155774377237518,2010-06-11 00:30:00,2010-06-10 23:30:00
"7730",201006110030,201006110100,162.042,-1.91,0.6,97.11,0,-0.01,0.08,92.7,-0.54,0.63,15.7,15.08,14.82,14.05,102.45,0.36,421.5,2.33,-14.83,16.19,0.34,0.42,4.72,-3.53,1.16,0.11,0.31,0.13,NA,1.685,0.0494805167,2017-09-25 01:00:00,0.130212715680788,2010-06-11 01:00:00,2010-06-11 00:00:00
"7731",201006110100,201006110130,162.062,-2.13,0.2,97.08,0,0.04,0.08,93.86,-0.56,0.63,15.52,15.04,14.79,14.05,173.22,0.39,433.15,1.2,-3.24,16.28,-0.26,0.35,2.48,-2.86,-21.82,0.01,0.09,1.2,NA,1.62,0.057524196,2017-09-25 01:30:00,0.108265559286978,2010-06-11 01:30:00,2010-06-11 00:30:00
"7732",201006110130,201006110200,162.083,-1.82,0,97.12,0,0.01,0.05,94.34,-0.33,0.66,15.56,15.01,14.76,14.04,186.48,0.77,423.92,5.41,-13.17,16.44,-0.78,0.85,-0.68,0.68,5.43,0.02,0.11,2.37,NA,1.805,0.0685620427,2017-09-25 02:00:00,0.100058046280935,2010-06-11 02:00:00,2010-06-11 01:00:00
"7733",201006110200,201006110230,162.104,-1.54,0,97.13,0,0.01,0.07,94.55,-0.11,0.72,15.62,14.97,14.73,14.03,205.37,0.93,424.26,7.21,-12.39,16.57,-2.27,0.95,1.06,0.97,42.9,0.04,0.18,0.6,NA,2.215,0.069326056,2017-09-25 02:30:00,0.0967167916877698,2010-06-11 02:30:00,2010-06-11 01:30:00
"7734",201006110230,201006110300,162.125,-1.95,0.2,97.11,0,0.01,0.06,94.55,-0.29,0.78,15.64,14.94,14.71,14.03,236.09,1.22,428.49,5.77,-20.32,16.46,-3.11,1.97,-1.35,0.29,0.22,0.04,0.19,0.75,NA,2.925,0.0730758224,2017-09-25 03:00:00,0.096840785355319,2010-06-11 03:00:00,2010-06-11 02:00:00
"7735",201006110300,201006110330,162.146,-1.07,0,97.15,0,0.44,0.04,94.35,0.3,0.79,15.82,14.9,14.68,14.02,213.64,1.1,425.36,1.18,-8.7,16.53,-3.1,2.88,-0.84,2.65,68.98,0.05,0.21,0.25,NA,4.145,0.0909776689,2017-09-25 03:30:00,0.101557986661841,2010-06-11 03:30:00,2010-06-11 02:30:00
"7736",201006110330,201006110400,162.167,-0.63,0,97.17,0,2.45,0.11,93.42,1.2,1.08,15.93,14.87,14.66,14.03,236.56,0.93,423.53,0.35,-2.83,16.25,-1.46,4.34,5.6,1.76,-5.3,0.01,0.08,1.41,NA,5.29,0.0950293301,2017-09-25 04:00:00,0.119109369353597,2010-06-11 04:00:00,2010-06-11 03:00:00
"7737",201006110400,201006110430,162.188,1.96,2.6,97.19,0,7.46,0.33,92.65,3.53,1.09,15.9,14.85,14.63,14.04,201.38,0.57,430.22,1.03,-1.35,16.4,-2.97,5.86,-1.95,-0.49,-3.4,0.02,0.13,0.17,NA,6.495,0.0966845958,2017-09-25 04:30:00,0.132792826983907,2010-06-11 04:30:00,2010-06-11 03:30:00
"7738",201006110430,201006110500,162.208,27.04,0.2,97.18,55.11,59.79,1.91,93.89,33.62,6.07,15.78,14.83,14.62,14.04,118.94,1.53,437.83,0.04,-9.05,16.75,3.21,7.71,1.75,-1.79,48.18,0.06,0.22,0.21,NA,8.34,0.1086517902,2017-09-25 05:00:00,0.109545740893964,2010-06-11 05:00:00,2010-06-11 04:00:00
"7739",201006110500,201006110530,162.229,45.45,0.2,97.15,93.77,103.22,3.52,94.46,55.64,9.18,15.84,14.8,14.6,14.03,107.92,1.33,430.07,5.44,-19.73,16.85,-2.33,8.94,-3.12,0.93,23.79,0.08,0.26,0.29,NA,9.89,0.1217659708,2017-09-25 05:30:00,0.0997082150804118,2010-06-11 05:30:00,2010-06-11 04:30:00
"7740",201006110530,201006110600,162.25,122.86,0,97.17,181.83,256.35,8.64,94.61,147.94,23.23,16.27,14.79,14.59,14.01,106.36,1.29,423.24,-2.79,-1.39,17.42,-10.99,11.99,-5.56,6.49,155.55,0.05,0.2,0.05,0.447432545,12.31,0.1218187219,2017-09-25 06:00:00,0.0997086658654285,2010-06-11 06:00:00,2010-06-11 05:00:00
"7741",201006110600,201006110630,162.271,69.54,0,97.18,147.7,161.63,5.58,94.08,87.3,12.33,16.68,14.77,14.57,14,148.32,1.59,416.65,-3.87,-20.74,17.31,-4.56,16.46,-3.85,6.16,100.54,0.09,0.28,0.24,0.431425065,17.09,0.1284156444,2017-09-25 06:30:00,0.112407853340504,2010-06-11 06:30:00,2010-06-11 05:30:00
"7742",201006110630,201006110700,162.292,318.02,0,97.19,244.91,691.67,21.94,90.74,413.26,54.02,17.94,14.76,14.55,13.99,163.83,1.42,408.64,-14.55,14.04,18.04,-28.35,20.36,-2.94,19.08,NA,0.12,0.33,-0.11,0.489970113,20.68,0.1285501276,2017-09-25 07:00:00,0.190405551771558,2010-06-11 07:00:00,2010-06-11 06:00:00
"7743",201006110700,201006110730,162.312,411.9,0,97.21,208.64,777.08,29.33,82.91,556.9,67.23,19.48,14.75,14.53,13.98,170.41,1.81,401.74,-14.55,1.13,17.95,81.58,17.37,-4.16,23.16,-104.85,0.19,0.41,0,0.52753733,17.685,0.3033622758,2017-09-25 07:30:00,0.386928566076461,2010-06-11 07:30:00,2010-06-11 06:30:00
"7744",201006110730,201006110800,162.333,478.68,0,97.24,284.7,1086.58,34.67,73.99,634.08,78.08,20.65,14.75,14.52,13.98,176.01,2.26,398.87,-17.23,18.72,17.26,141.33,15.81,-2.28,17.47,3.54,0.25,0.47,-0.05,0.529083144,15.805,1.6285789074,2017-09-25 08:00:00,0.633093284553797,2010-06-11 08:00:00,2010-06-11 07:00:00
"7745",201006110800,201006110830,162.354,444.83,0,97.24,345.82,1055.68,34.61,67.75,597.92,77.15,21.29,14.76,14.51,13.97,196.19,1.64,395.54,-19.1,43.13,16.54,148.91,16.73,-1.39,9.49,-8.06,0.23,0.45,-0.12,0.53067046,16.41,3.0754709227,2017-09-25 08:30:00,0.816458091781425,2010-06-11 08:30:00,2010-06-11 07:30:00
"7746",201006110830,201006110900,162.375,586.4,0,97.26,315.33,1337.37,44.41,58.81,770.44,102.94,22.02,14.78,14.51,13.96,223.2,2.68,396.48,-28.05,72.93,14.78,437.67,17.61,-0.37,10.8,NA,0.6,0.73,-0.05,0.538676035,16.975,5.4571812026,2017-09-25 09:00:00,1.09036353368143,2010-06-11 09:00:00,2010-06-11 08:00:00
"7747",201006110900,201006110930,162.396,579.4,0,97.24,373.66,1321.71,44.91,55.01,761.72,106.39,22.27,14.81,14.5,13.95,242.35,2.37,397.24,-21.02,91.27,14.23,271.83,17.85,0.73,3.66,NA,0.38,0.58,-0.13,0.548702249,16.9,7.3915802011,2017-09-25 09:30:00,1.20922150180079,2010-06-11 09:30:00,2010-06-11 08:30:00
"7748",201006110930,201006111000,162.417,641.73,0,97.25,581.8,1427.8,49.86,55.89,828.7,119.21,22.61,14.91,14.52,13.95,229.06,2.62,396.82,-26.5,152.35,14.67,377.44,19.47,0.04,5.08,-99.69,0.52,0.68,-0.13,0.549404353,16.3,7.3503552645,2017-09-25 10:00:00,1.21030989029797,2010-06-11 10:00:00,2010-06-11 09:00:00
"7749",201006111000,201006111030,162.438,603.69,0,97.25,443.41,1379.5,48.12,53.17,794.07,114.27,22.68,15.02,14.56,13.95,244.33,3.08,396.4,-24.25,150,13.97,253.46,19.91,-1.07,0.96,-171.49,0.57,0.71,-0.11,0.550615124,16.43,7.8116272779,2017-09-25 10:30:00,1.29040923928786,2010-06-11 10:30:00,2010-06-11 09:30:00
"7750",201006111030,201006111100,162.458,570.43,0,97.25,577.4,1329.2,47.18,52.1,753.77,110.71,22.78,15.11,14.62,13.95,239.36,2.79,395.81,-22.92,102.34,13.73,286.76,19.75,-0.29,1.53,-141.55,0.57,0.71,-0.08,0.548828055,16.9,7.1486196262,2017-09-25 11:00:00,1.32791743095282,2010-06-11 11:00:00,2010-06-11 10:00:00
"7751",201006111100,201006111130,162.479,615.16,0,97.26,543.31,1418.96,51.1,50.05,808.19,118.8,23.3,15.18,14.66,13.96,233.4,2.38,395,-30.52,160.88,13.67,372.14,18.47,0.05,7.72,95.31,0.62,0.74,-0.1,0.554542892,16.25,7.7352583628,2017-09-25 11:30:00,1.42898015427899,2010-06-11 11:30:00,2010-06-11 10:30:00
"7752",201006111130,201006111200,162.5,586.09,0,97.26,497.94,1345.61,49.54,49.83,773.38,114.38,23.69,15.24,14.71,13.98,246.08,2.13,394.39,-15.73,127.66,13.89,284.87,18.07,-0.73,5.73,-79.04,0.34,0.55,-0.21,0.555472886,16.17,7.5673555532,2017-09-25 12:00:00,1.46940142562101,2010-06-11 12:00:00,2010-06-11 11:00:00
"7753",201006111200,201006111230,162.521,527.01,0,97.28,608.62,1223.97,45.5,48.45,700.31,106.26,23.55,15.29,14.76,14,248.15,2.85,394.11,-22.89,101.67,13.35,287.45,16.92,-0.16,-2.05,NA,0.47,0.65,-0.1,0.556787834,15.34,7.8360363715,2017-09-25 12:30:00,1.49714881048891,2010-06-11 12:30:00,2010-06-11 11:30:00
"7754",201006111230,201006111300,162.542,594.51,0,97.27,465.2,1406.51,52.87,46.71,796.86,122.97,23.92,15.35,14.8,14.01,240.24,2.82,395.12,-28.6,110.27,13.05,436.05,13.59,1.22,5.35,65.42,0.55,0.7,-0.09,0.56541445,11.69,7.702824763,2017-09-25 13:00:00,1.5825101641046,2010-06-11 13:00:00,2010-06-11 12:00:00
"7755",201006111300,201006111330,162.562,594.72,0,97.26,387.44,1416.35,54.1,45.08,802.55,124.5,24.53,15.41,14.84,14.03,250.71,2.64,394.31,-22.96,155.44,13.23,320.95,11.63,0.67,8.97,-162.43,0.45,0.63,-0.16,0.584108767,9.735,8.01643034,2017-09-25 13:30:00,1.69162862137824,2010-06-11 13:30:00,2010-06-11 12:30:00
"7756",201006111330,201006111400,162.583,589.67,0,97.26,453.49,1416.3,55.1,45.46,794.72,125.39,24.67,15.46,14.88,14.05,253.33,2.32,393.97,-19.67,128.21,13.43,219.01,11.19,-1.92,2.07,120.26,0.3,0.52,-0.25,0.585158985,9.61,8.1922417667,2017-09-25 14:00:00,1.69403487028881,2010-06-11 14:00:00,2010-06-11 13:00:00
"7757",201006111400,201006111430,162.604,535.49,0,97.25,411.63,1322.57,52.21,44.85,733.82,118.29,25.07,15.52,14.92,14.07,238.18,1.94,394.04,-19.79,132.34,13.53,254,11.14,1.34,5.82,-31.5,0.23,0.45,-0.38,0.592590861,9.24,8.0246348237,2017-09-25 14:30:00,1.75432703297283,2010-06-11 14:30:00,2010-06-11 13:30:00
