SAP_FLOW	dates	heure_solaire	PPFD_IN_1h	TS	WD_2h	CO2	FC_1h	H2O_3h	SB	SH_3h	SLE_3h	ZL_3h	VPD
0.0942708757	2010-07-04 03:00:00	2017-10-23 02:00:00	0.06	17.19	222.48	NA	NA	19.41	2.74	-0.11	16.24	0.68	0.1087048436
0.0948145785	2010-07-04 03:30:00	2017-10-23 02:30:00	0.03	17.18	229.41	NA	NA	19.34	2.88	-1.5	-63.74	0.22	0.1011572276
0.0954821452	2010-07-04 04:00:00	2017-10-23 03:00:00	0.05	17.16	NA	NA	NA	19.57	2.29	-6.3	4.97	0.04	0.0956580242
0.0915644786	2010-07-04 04:30:00	2017-10-23 03:30:00	0.33	17.13	NA	NA	NA	19.74	1.59	-7.51	19.84	0.04	0.0922373688
0.0948392944	2010-07-04 05:00:00	2017-10-23 04:00:00	7.83	17.1	NA	NA	NA	12.26	1.28	-13.11	NA	0.1	0.0898825991
0.100301161	2010-07-04 05:30:00	2017-10-23 04:30:00	37.32	17.07	NA	NA	NA	NA	1.11	NA	NA	NA	0.089248841
0.1166336466	2010-07-04 06:00:00	2017-10-23 05:00:00	58.27	17.03	NA	NA	NA	NA	1.03	NA	NA	NA	0.0897704302
0.1296568489	2010-07-04 06:30:00	2017-10-23 05:30:00	84.88	17	NA	NA	NA	NA	1.98	NA	NA	NA	0.0937949229
0.1277399583	2010-07-04 07:00:00	2017-10-23 06:00:00	107.47	16.98	NA	NA	NA	NA	3.68	NA	-168.23	NA	0.1033962643
0.1335687978	2010-07-04 07:30:00	2017-10-23 06:30:00	356.99	16.97	NA	NA	NA	NA	5.55	NA	-130.02	NA	0.1380858353
0.1393199422	2010-07-04 08:00:00	2017-10-23 07:00:00	457.49	16.97	NA	NA	NA	NA	6.64	NA	-114.36	NA	0.1731014914
0.1065755918	2010-07-04 08:30:00	2017-10-23 07:30:00	372.53	16.98	NA	NA	NA	NA	6.81	NA	-101.36	NA	0.157472887
0.0994512905	2010-07-04 09:00:00	2017-10-23 08:00:00	261.92	16.99	NA	NA	NA	NA	6.8	NA	-101.65	NA	0.1492327454
0.1129836607	2010-07-04 09:30:00	2017-10-23 08:30:00	204.12	16.99	NA	NA	NA	NA	6.99	NA	NA	NA	0.154560994
0.2180592109	2010-07-04 10:00:00	2017-10-23 09:00:00	338.43	17	NA	NA	NA	NA	7.85	NA	0	NA	0.1888868619
1.5118893814	2010-07-04 10:30:00	2017-10-23 09:30:00	314.7	17.01	NA	NA	NA	NA	9.41	NA	-0.46	NA	0.3759854334
3.5290256423	2010-07-04 11:00:00	2017-10-23 10:00:00	488.69	17.04	NA	NA	NA	NA	12.83	NA	-0.18	NA	0.429391182
5.0032067713	2010-07-04 11:30:00	2017-10-23 10:30:00	1061.26	17.08	NA	NA	NA	NA	14.02	NA	0.56	NA	0.5053313896
6.9265005761	2010-07-04 12:00:00	2017-10-23 11:00:00	870.62	17.13	NA	NA	NA	NA	15.62	NA	-0.56	NA	0.7242246305
7.7084146007	2010-07-04 12:30:00	2017-10-23 11:30:00	924.45	17.19	NA	NA	NA	NA	17.57	NA	0.56	NA	0.8158724069
7.3723388438	2010-07-04 13:00:00	2017-10-23 12:00:00	1475.91	17.26	NA	NA	NA	NA	18.13	NA	-0.56	NA	0.8114806916
6.9038515363	2010-07-04 13:30:00	2017-10-23 12:30:00	1203.78	17.32	NA	NA	NA	NA	17.05	NA	0	NA	0.9194340669
7.4570115798	2010-07-04 14:00:00	2017-10-23 13:00:00	922.19	17.38	NA	NA	NA	NA	17.18	NA	0.56	NA	1.0719670607
8.3455179001	2010-07-04 14:30:00	2017-10-23 13:30:00	1047.57	17.43	NA	NA	NA	NA	18.13	NA	0	NA	1.1806051877
8.3612167908	2010-07-04 15:00:00	2017-10-23 14:00:00	1113.51	17.5	NA	NA	NA	NA	19.15	NA	-0.56	NA	1.2806481341
8.4227440453	2010-07-04 15:30:00	2017-10-23 14:30:00	1270.01	17.56	NA	NA	NA	NA	19.04	NA	0	NA	1.3248551205
7.5730057923	2010-07-04 16:00:00	2017-10-23 15:00:00	1212.42	17.62	NA	NA	NA	NA	18.27	NA	0.55	NA	1.3623972134
7.4769663515	2010-07-04 16:30:00	2017-10-23 15:30:00	1005.71	17.68	NA	NA	NA	NA	17.02	NA	0	NA	1.4163767094
6.8616704287	2010-07-04 17:00:00	2017-10-23 16:00:00	863.63	17.72	NA	NA	NA	NA	15.5	NA	0.17	NA	1.4412031018
6.2139062568	2010-07-04 17:30:00	2017-10-23 16:30:00	713.35	17.75	NA	NA	NA	NA	14.42	NA	-0.55	NA	1.4047585912
4.9182257437	2010-07-04 18:00:00	2017-10-23 17:00:00	637.83	17.78	NA	NA	NA	NA	13.33	NA	0.38	NA	1.2978918078
4.1059589894	2010-07-04 18:30:00	2017-10-23 17:30:00	447.8	17.79	NA	NA	NA	NA	11.61	NA	0.17	NA	1.2878063382
2.8855585168	2010-07-04 19:00:00	2017-10-23 18:00:00	325.96	17.79	NA	NA	NA	NA	10.13	NA	0	NA	1.1517882461
1.6055605461	2010-07-04 19:30:00	2017-10-23 18:30:00	211.11	17.79	NA	NA	NA	NA	8.65	NA	-0.17	NA	1.0006184049
0.8308217694	2010-07-04 20:00:00	2017-10-23 19:00:00	98.63	17.77	NA	NA	NA	NA	6.56	NA	0.17	NA	0.9372361545
0.4704145905	2010-07-04 20:30:00	2017-10-23 19:30:00	33.97	17.75	NA	NA	NA	NA	5.35	NA	-0.17	NA	0.9095596783
0.2993480108	2010-07-04 21:00:00	2017-10-23 20:00:00	5.28	17.72	NA	NA	NA	NA	3.94	NA	0.17	NA	0.861645428
0.1867002819	2010-07-04 21:30:00	2017-10-23 20:30:00	0.21	17.68	NA	NA	NA	NA	2.57	NA	0.08	NA	0.7876481292
0.1232825403	2010-07-04 22:00:00	2017-10-23 21:00:00	0.02	17.64	NA	NA	NA	NA	1.54	NA	-0.08	NA	0.7926335661
0.0879095975	2010-07-04 22:30:00	2017-10-23 21:30:00	0.03	17.59	NA	NA	NA	NA	0.34	NA	-0.17	NA	0.8014440764
0.0729051885	2010-07-04 23:00:00	2017-10-23 22:00:00	0.02	17.53	NA	NA	NA	NA	-0.96	NA	0	NA	0.7273371902
0.0542652648	2010-07-04 23:30:00	2017-10-23 22:30:00	0.06	17.48	NA	NA	NA	NA	-1.54	NA	0.08	NA	0.7495593834
0.0362219224	2010-07-05 00:00:00	2017-10-23 23:00:00	0.02	17.42	NA	NA	NA	NA	-2.49	NA	-0.08	NA	0.7365564287
0.0608997669	2010-07-05 00:30:00	2017-10-23 23:30:00	0.03	17.35	NA	NA	NA	NA	-3.49	NA	0.18	NA	0.7570655374
0.0571920664	2010-07-05 01:00:00	2017-10-23 00:00:00	0.01	17.29	NA	NA	NA	NA	-3.61	NA	-0.18	NA	0.7393922115
0.0553136648	2010-07-05 01:30:00	2017-10-23 00:30:00	0.02	17.23	NA	NA	NA	NA	-4.11	NA	0	NA	0.6674998089
0.0569965689	2010-07-05 02:00:00	2017-10-23 01:00:00	0.02	17.16	NA	NA	NA	NA	-5.56	NA	0.08	NA	0.6416259381
0.0497060503	2010-07-05 02:30:00	2017-10-23 01:30:00	0.02	17.1	NA	NA	NA	NA	-6.11	NA	-0.08	NA	0.5261863935
0.042863357	2010-07-05 03:00:00	2017-10-23 02:00:00	0.01	17.02	NA	NA	NA	NA	-7.57	NA	0	NA	0.4713695251
0.04482731	2010-07-05 03:30:00	2017-10-23 02:30:00	0.03	16.95	NA	NA	NA	NA	-7.86	NA	0	NA	0.4609466718
0.0444126812	2010-07-05 04:00:00	2017-10-23 03:00:00	0.06	16.88	NA	NA	NA	NA	-8.54	NA	-0.56	NA	0.417765841
0.0432533099	2010-07-05 04:30:00	2017-10-23 03:30:00	2.01	16.8	NA	NA	NA	NA	-9.29	NA	0.56	NA	0.4240639909
0.0588262364	2010-07-05 05:00:00	2017-10-23 04:00:00	20.74	16.72	NA	NA	NA	NA	-9.34	NA	0	NA	0.4548365792
0.1411349095	2010-07-05 05:30:00	2017-10-23 04:30:00	73.79	16.64	NA	NA	NA	NA	-8.53	NA	-0.56	NA	0.5296400581
0.5755323592	2010-07-05 06:00:00	2017-10-23 05:00:00	177.36	16.57	NA	NA	NA	NA	-7.02	NA	0.56	NA	0.6196043269
1.7698139756	2010-07-05 06:30:00	2017-10-23 05:30:00	239.14	16.52	NA	NA	NA	NA	-4.82	NA	-0.56	NA	0.664777153
2.983747887	2010-07-05 07:00:00	2017-10-23 06:00:00	510.2	16.48	NA	NA	NA	NA	-2.69	NA	0	NA	0.71024083
4.2842228838	2010-07-05 07:30:00	2017-10-23 06:30:00	677.36	16.45	NA	NA	NA	NA	-0.56	NA	0.56	NA	0.779415412
5.7827044601	2010-07-05 08:00:00	2017-10-23 07:00:00	815.82	16.44	NA	NA	NA	NA	1.94	NA	0	NA	0.9714150885
7.058450454	2010-07-05 08:30:00	2017-10-23 07:30:00	NA	16.45	NA	NA	NA	NA	4.37	NA	0	NA	1.0380115214
7.8025313889	2010-07-05 09:00:00	2017-10-23 08:00:00	1074.97	16.47	NA	NA	NA	NA	8.03	NA	0	NA	1.148785757
8.5171002498	2010-07-05 09:30:00	2017-10-23 08:30:00	1189.65	16.48	NA	NA	NA	NA	11.46	NA	0	NA	1.2424696552
8.9990681474	2010-07-05 10:00:00	2017-10-23 09:00:00	1295.82	16.57	NA	NA	NA	NA	21.23	NA	0	NA	1.3712224092
9.2358989411	2010-07-05 10:30:00	2017-10-23 09:30:00	1390.4	16.68	NA	NA	NA	NA	15.96	NA	0.25	NA	1.4930681623
9.3371919732	2010-07-05 11:00:00	2017-10-23 10:00:00	1469.94	16.75	NA	NA	NA	NA	13.86	NA	-0.81	NA	1.5735739162
9.3237059782	2010-07-05 11:30:00	2017-10-23 10:30:00	1528.57	16.8	NA	NA	NA	NA	13.2	NA	0.56	NA	1.6278704891
9.2000247206	2010-07-05 12:00:00	2017-10-23 11:00:00	1566.84	16.85	NA	NA	NA	NA	12.9	NA	-0.38	NA	1.6638955722
9.0736819131	2010-07-05 12:30:00	2017-10-23 11:30:00	1598.53	16.9	NA	NA	NA	NA	13.12	NA	0.56	NA	1.610172317
7.4475660529	2010-07-05 13:00:00	2017-10-23 12:00:00	1607.28	16.95	NA	NA	NA	NA	11.81	NA	-0.56	NA	1.5182751218
9.1234286921	2010-07-05 13:30:00	2017-10-23 12:30:00	1208.11	16.98	NA	NA	NA	NA	11.24	NA	-0.18	NA	1.7483681061
8.8953738309	2010-07-05 14:00:00	2017-10-23 13:00:00	933.23	17.03	NA	393.76	NA	NA	12.97	NA	0.63	NA	1.6802418669
7.3915501144	2010-07-05 14:30:00	2017-10-23 13:30:00	1459.95	17.08	NA	387.84	NA	NA	11.96	NA	0.1	NA	1.5807696603
7.9709056128	2010-07-05 15:00:00	2017-10-23 14:00:00	790.93	17.12	NA	386.14	NA	NA	11.39	NA	0	NA	1.5398799259
6.3255280024	2010-07-05 15:30:00	2017-10-23 14:30:00	790.06	17.15	NA	386.47	-16.18	NA	10.11	NA	-7.1	NA	1.4508512239
4.8686629632	2010-07-05 16:00:00	2017-10-23 15:00:00	612.43	17.17	278.85	386.06	-15.35	NA	8.53	NA	NA	NA	1.4480434885
5.5758792986	2010-07-05 16:30:00	2017-10-23 15:30:00	314.15	17.17	289.1	385.71	-8.16	NA	7.61	NA	NA	NA	1.3702259649
4.0295490862	2010-07-05 17:00:00	2017-10-23 16:00:00	419.57	17.18	291.46	382.52	-10.97	13.47	7.1	-2.87	NA	0.02	1.3389972138
4.7868022371	2010-07-05 17:30:00	2017-10-23 16:30:00	196.46	17.18	291.76	383.52	-3.1	13.21	6.81	-7.17	NA	-0.04	1.3162621896
4.6153388158	2010-07-05 18:00:00	2017-10-23 17:00:00	410.53	17.19	292.75	388.09	-6	13.4	6.89	-1.41	NA	0.03	1.2362592274
2.7179205266	2010-07-05 18:30:00	2017-10-23 17:30:00	299.47	17.19	288.95	388.32	-5.76	13.45	5.43	-7.53	140.24	0.19	1.1560780291
1.9917677448	2010-07-05 19:00:00	2017-10-23 18:00:00	198.61	17.18	294.7	390.28	-5.18	13.35	4.17	0.22	-157.33	0.05	1.1749156893
1.3996288594	2010-07-05 19:30:00	2017-10-23 18:30:00	141.03	17.16	292.9	391.96	-1.02	13.64	2.86	-4.27	NA	0.4	1.1107557486
0.8453307288	2010-07-05 20:00:00	2017-10-23 19:00:00	79.84	17.14	308.95	393.21	-1.74	14.6	2.09	5.62	NA	-0.21	1.036889639
0.5102245713	2010-07-05 20:30:00	2017-10-23 19:30:00	29.68	17.11	288.81	400.03	0.36	14.22	1.05	-4.14	NA	0.45	0.9321337551
0.3429434706	2010-07-05 21:00:00	2017-10-23 20:00:00	4.85	17.08	259.46	410.95	2.74	14.15	0.71	-7.97	-162.89	0.49	0.8580040416
0.2489946509	2010-07-05 21:30:00	2017-10-23 20:30:00	0.1	17.05	226.97	414.7	-0.28	13.89	0.75	-9.22	-61.93	1.28	0.8024752113
0.1821121081	2010-07-05 22:00:00	2017-10-23 21:00:00	-0.01	17.01	237.79	417.41	-2.23	13.75	0.16	0.2	-35.14	2.49	0.7380099516
0.1287779841	2010-07-05 22:30:00	2017-10-23 21:30:00	0	16.98	259.28	421.21	-0.28	13.93	-0.21	-4.39	-187.82	1.46	0.6457612182
0.1016514407	2010-07-05 23:00:00	2017-10-23 22:00:00	0	16.95	287.43	421.09	3.2	13.82	-0.73	-8.38	32.46	1.72	0.6117553837
0.0757677181	2010-07-05 23:30:00	2017-10-23 22:30:00	0.02	16.91	268.34	424.46	5.62	14.19	-1.13	-7.58	-18.49	0.84	0.5792336964
0.0621916691	2010-07-06 00:00:00	2017-10-23 23:00:00	0	16.87	261.17	418.08	1.06	14.27	-1.12	-6.44	-6.69	0.47	0.6073372984
0.0506998185	2010-07-06 00:30:00	2017-10-23 23:30:00	-0.02	16.84	267.14	421.92	13.8	14.41	-0.88	-4.7	5.94	1.96	0.5829532099
0.0347895242	2010-07-06 01:00:00	2017-10-23 00:00:00	-0.02	16.8	210.17	433.39	5.93	14.52	-1.46	-5.91	40.82	2.71	0.4761745297
0.0276568716	2010-07-06 01:30:00	2017-10-23 00:30:00	-0.02	16.77	243.62	436.77	-6.16	14.6	-1.32	-9.49	10.1	1.06	0.4796311764
0.0213401842	2010-07-06 02:00:00	2017-10-23 01:00:00	-0.01	16.74	295.64	440.94	6.09	14.69	-1.34	-3.19	55.63	2.11	0.4492735296
0.0196785906	2010-07-06 02:30:00	2017-10-23 01:30:00	0.01	16.7	239.4	445.7	3.65	14.72	-1.92	-3.44	132.83	3.85	0.3768707203
0.0127873208	2010-07-06 03:00:00	2017-10-23 02:00:00	-0.01	16.67	237.56	445.76	1.9	14.41	-2.15	0.26	-169.8	1.76	0.3408031724
0.0081540277	2010-07-06 03:30:00	2017-10-23 02:30:00	0	16.63	229.9	452.67	4.39	14.39	-2.87	-3.71	-56.55	-0.76	0.2761264855
0.0059814639	2010-07-06 04:00:00	2017-10-23 03:00:00	0.02	16.59	231.58	448.51	9.15	14.6	-3.56	-10.5	58.64	0.87	0.2564101313
0.0035590084	2010-07-06 04:30:00	2017-10-23 03:30:00	1.29	16.55	222.74	450.08	4.11	14.54	-3.77	-0.41	-18.26	0.56	0.2517186831
0.0119579267	2010-07-06 05:00:00	2017-10-23 04:00:00	11.54	16.5	234.39	445.19	6.61	14.57	-4.15	-3.41	59.83	0.46	0.2667191353
0.0551963917	2010-07-06 05:30:00	2017-10-23 04:30:00	43.76	16.46	229.18	438.96	3.79	14.59	-3.65	-8.54	-102.86	0.76	0.2788418208
0.3528835012	2010-07-06 06:00:00	2017-10-23 05:00:00	116.33	16.42	225.63	426.61	5.99	14.52	-3.46	-4.92	-3.06	0.76	0.3575625689
1.2748914787	2010-07-06 06:30:00	2017-10-23 05:30:00	219.84	16.39	231.42	420.67	-3.82	14.5	-2.52	-8.51	-90.61	0.44	0.3950633627
2.33112435	2010-07-06 07:00:00	2017-10-23 06:00:00	450.33	16.35	229.95	417.79	-11.96	14.26	-1.92	-5.06	-32.96	0.77	0.447019009
3.6087456384	2010-07-06 07:30:00	2017-10-23 06:30:00	597.88	16.33	241.36	413.48	-8.22	14.14	-0.06	-2.54	-28.03	0.52	0.5471589344
4.9872168453	2010-07-06 08:00:00	2017-10-23 07:00:00	761.92	16.32	252.27	410.5	-16.7	13.81	1.32	-2.07	-92.01	0.14	0.6117220121
6.0550351486	2010-07-06 08:30:00	2017-10-23 07:30:00	NA	16.33	260.17	404.06	-8.37	13.7	2.98	-0.23	-70.75	0.05	0.7452085556
7.8205584262	2010-07-06 09:00:00	2017-10-23 08:00:00	1063.46	16.34	282.73	397.47	-6.89	13.61	5.16	9.67	-101.47	-0.43	0.9676344815
8.5916430213	2010-07-06 09:30:00	2017-10-23 08:30:00	1127.78	16.34	306.76	396.93	-22.35	14.13	8.14	11.35	184.87	-1.49	0.9784045042
7.3243290799	2010-07-06 10:00:00	2017-10-23 09:00:00	1364.47	16.41	300.28	393.7	-10.25	14.33	11.18	9.49	146.72	-2.78	1.0202764896
8.1686533003	2010-07-06 10:30:00	2017-10-23 09:30:00	1085.07	16.46	341.21	392.37	-14.72	14.44	7.9	13.82	-24.85	-6.7	1.126600597
8.533334197	2010-07-06 11:00:00	2017-10-23 10:00:00	1023.4	16.49	348.93	391.29	-8.89	14.28	7.22	5.92	-41.2	-1.44	1.2467190714
8.2697065199	2010-07-06 11:30:00	2017-10-23 10:30:00	1440.02	16.52	318.27	391.03	-17.04	13.37	6.94	6.01	NA	-4.69	1.3275528686
9.0186161856	2010-07-06 12:00:00	2017-10-23 11:00:00	1276.73	16.54	322.03	390.81	-20.42	11.91	6.9	8.65	NA	-2.79	1.5175550868
8.8183061037	2010-07-06 12:30:00	2017-10-23 11:30:00	1283.15	16.56	307.25	390.6	-11.63	11.96	7.08	1.44	NA	-0.67	1.565205378
8.9760620977	2010-07-06 13:00:00	2017-10-23 12:00:00	1429.79	16.59	341.98	391.42	-13.85	11.67	7.72	1.6	123.17	-1.54	1.5672108482
8.449148714	2010-07-06 13:30:00	2017-10-23 12:30:00	1603.52	16.61	325.42	390.58	-24.69	11.25	7.37	6.35	-197.74	-1.55	1.4982018881
7.2299220191	2010-07-06 14:00:00	2017-10-23 13:00:00	1519.7	16.64	332.48	391.1	-16.77	10.66	6.59	6.75	NA	-1.15	1.5008666208
8.5117713736	2010-07-06 14:30:00	2017-10-23 13:30:00	745.8	16.66	297.35	392.09	-11.14	10.03	7.07	0.52	NA	-1.71	1.6311774932
7.6000712513	2010-07-06 15:00:00	2017-10-23 14:00:00	1029.24	16.68	2.33	392.1	-13.5	9.41	6.75	12.83	-198.09	-2.32	1.5943801
7.9579626277	2010-07-06 15:30:00	2017-10-23 14:30:00	1220.27	16.69	25.43	389.41	-18.56	9.41	6.14	2.5	0.73	-2.92	1.6332056487
7.7519176102	2010-07-06 16:00:00	2017-10-23 15:00:00	866.74	16.7	332.77	388.5	-13.2	9.73	6.23	5.21	NA	-1.59	1.5897068724
6.5636812426	2010-07-06 16:30:00	2017-10-23 15:30:00	945.34	16.72	300.58	388.39	-18.84	10.04	5.89	-4.85	-110.37	-0.76	1.4676840569
5.8156558986	2010-07-06 17:00:00	2017-10-23 16:00:00	776.9	16.72	318.22	388.3	-10.79	9.78	4.62	-0.09	85.38	-1.45	1.524776227
6.1762079392	2010-07-06 17:30:00	2017-10-23 16:30:00	579.89	16.72	286.6	389.25	-5.49	9.63	4.41	8.23	NA	-0.46	1.4929233963
5.055827978	2010-07-06 18:00:00	2017-10-23 17:00:00	584.42	16.72	340.61	389.54	-9.8	9.45	4.02	-4.52	82.44	-1.45	1.4791976534
3.9994370476	2010-07-06 18:30:00	2017-10-23 17:30:00	478.09	16.72	350.51	390.54	-4.96	9.71	3.33	6.49	NA	-0.42	1.2989108958
2.5255875899	2010-07-06 19:00:00	2017-10-23 18:00:00	337.63	16.7	334.86	393.51	-3.43	9.99	1.62	-2.12	138.02	-0.54	1.216699526
1.4556450389	2010-07-06 19:30:00	2017-10-23 18:30:00	201.43	16.68	335.63	396.15	-2.64	10.88	0.42	-2.59	NA	-1.07	1.1760717585
0.7798881599	2010-07-06 20:00:00	2017-10-23 19:00:00	100.72	16.66	359.21	408.26	0.29	10.08	-0.77	-0.72	NA	-0.28	0.9297960595
0.4248893288	2010-07-06 20:30:00	2017-10-23 19:30:00	29.26	16.62	31.79	428.47	-0.08	10.27	-2.24	-1.83	136.06	-0.32	0.5801150729
0.2491442698	2010-07-06 21:00:00	2017-10-23 20:00:00	4.13	16.57	15.64	420.59	-10.58	10.32	-3.04	-1.12	131.5	-0.28	0.5377879197
0.1733898275	2010-07-06 21:30:00	2017-10-23 20:30:00	0.14	16.53	27.34	423.24	3.74	11.16	-3.23	-8.92	-13.74	-0.02	0.5472900806
0.133094275	2010-07-06 22:00:00	2017-10-23 21:00:00	0.02	16.48	110.43	430.41	9.04	11.18	-4	-7.05	78.92	3.89	0.4912127437
0.1013883679	2010-07-06 22:30:00	2017-10-23 21:30:00	0.02	16.44	128.57	429.74	7.88	11.02	-4.38	-6.81	NA	2.08	0.4755649082
0.0715160853	2010-07-06 23:00:00	2017-10-23 22:00:00	0.03	16.38	141.25	436.64	12.8	12.11	-5.6	-15.96	103.65	-0.97	0.4351838635
0.0695888538	2010-07-06 23:30:00	2017-10-23 22:30:00	0.01	16.33	144.47	434.28	8.95	13.12	-5.72	-28.35	NA	2.25	0.4275544262
0.0543430757	2010-07-07 00:00:00	2017-10-23 23:00:00	0.03	16.28	144.9	443.57	15.2	12.47	-6.12	-12.8	-146.35	1.5	0.3608016247
0.0383123002	2010-07-07 00:30:00	2017-10-23 23:30:00	0.01	16.22	147.91	463.6	16.05	12.15	-7.28	-3.8	-158.06	1.05	0.211127591
0.0468865916	2010-07-07 01:00:00	2017-10-23 00:00:00	0.01	16.16	141.82	458.63	4.43	12.21	-7.87	-7.25	12	0.92	0.2373491799
0.0552171812	2010-07-07 01:30:00	2017-10-23 00:30:00	0.02	16.1	145.58	465.68	5.06	11.91	-8.07	-6.41	-153.45	1.67	0.173965103
0.0626615907	2010-07-07 02:00:00	2017-10-23 01:00:00	0.02	16.03	127.4	455.33	2.26	11.98	-8.99	-5.53	12.75	0.7	0.1561178933
0.0610014941	2010-07-07 02:30:00	2017-10-23 01:30:00	0.02	15.97	125.79	447.73	6.97	11.75	-9.31	-3.87	-95.65	2.47	0.1439513864
0.065750205	2010-07-07 03:00:00	2017-10-23 02:00:00	0.02	15.9	127.73	439.22	1.17	11.88	-10.29	-10.3	-8.74	2.48	0.1890991119
0.0900854835	2010-07-07 03:30:00	2017-10-23 02:30:00	0.01	15.83	152.89	439.03	2.78	12.24	-10.59	-16.02	28.85	1.65	0.1810631181
0.098935325	2010-07-07 04:00:00	2017-10-23 03:00:00	0.04	15.77	139.04	448.76	5.98	12	-10.28	2.33	27.82	1.06	0.1535106586
0.0981648419	2010-07-07 04:30:00	2017-10-23 03:30:00	1.6	15.7	151.77	451.92	4.47	12.03	-10.55	-12.67	-154.97	-0.57	0.13938139
0.097369135	2010-07-07 05:00:00	2017-10-23 04:00:00	18.14	15.64	155.38	446.23	15.31	11.64	-10.26	-9.44	-103.5	1.82	0.2191258117
0.1040080419	2010-07-07 05:30:00	2017-10-23 04:30:00	68.76	15.58	152.29	434.08	-0.17	11.49	-9.65	-4.94	-118.05	22.42	0.3348770943
0.1688535527	2010-07-07 06:00:00	2017-10-23 05:00:00	161.46	15.53	148.64	420.59	2.05	11.27	-7.99	6.22	75.35	2.26	0.4913893311
0.6086928004	2010-07-07 06:30:00	2017-10-23 05:30:00	232.9	15.49	138.59	416.75	-4.04	11.24	-6.02	-4.13	-21.7	1.34	0.5050143198
2.3254609045	2010-07-07 07:00:00	2017-10-23 06:00:00	478.89	15.46	126.95	413.25	-6.39	11.24	-3.75	-6.19	-64.4	1.09	0.6796046635
3.9409717395	2010-07-07 07:30:00	2017-10-23 06:30:00	646.46	15.45	145.72	414.6	-2.63	11.44	-1.23	-0.36	-9.07	2.45	0.7221258755
5.1850940021	2010-07-07 08:00:00	2017-10-23 07:00:00	787.94	15.46	331.69	408.76	-7.94	11.7	1.17	27.94	NA	0.25	0.9141519518
6.6960285976	2010-07-07 08:30:00	2017-10-23 07:30:00	NA	15.48	297.03	405.9	-11.61	11.95	3.23	14.95	153.11	-0.67	1.0123792313
7.8709090181	2010-07-07 09:00:00	2017-10-23 08:00:00	1056.26	15.52	268.03	407.35	-9.61	13.06	6.51	37.25	NA	-41.15	1.0982011763
8.6129680553	2010-07-07 09:30:00	2017-10-23 08:30:00	1178.49	15.54	288.48	402.96	-15.25	13.25	10.32	6.09	NA	-3.85	1.2788525323
9.3978938437	2010-07-07 10:00:00	2017-10-23 09:00:00	1287.1	15.65	305.23	395.98	-13.35	12.24	18.64	7.93	NA	-2.5	1.4820518168
9.4618812152	2010-07-07 10:30:00	2017-10-23 09:30:00	1379.58	15.76	317.86	392.7	-9.99	12.8	13.54	11.93	NA	-2.41	1.5962527712
9.423610234	2010-07-07 11:00:00	2017-10-23 10:00:00	1467	15.84	290.95	392.89	-9.88	13.4	12.36	29.32	87.59	-4.19	1.5447368401
9.3736229005	2010-07-07 11:30:00	2017-10-23 10:30:00	1517.58	15.91	343.39	391.9	-15.04	12.6	12.34	1.62	NA	-5.17	1.5767433565
9.2663613118	2010-07-07 12:00:00	2017-10-23 11:00:00	1559.17	15.97	26.08	391.02	-11.19	12.31	11.78	6.46	NA	-4.14	1.6265240627
9.1410321963	2010-07-07 12:30:00	2017-10-23 11:30:00	1580.07	16.04	0.7	390.36	-14.39	11.91	12.12	15.72	NA	-4.42	1.7020157377
9.0773122566	2010-07-07 13:00:00	2017-10-23 12:00:00	1584.92	16.1	339.48	389.26	-15.33	10.87	11.99	7.67	NA	-0.99	1.7379864302
9.0256655758	2010-07-07 13:30:00	2017-10-23 12:30:00	1566.59	16.16	359.06	389.22	-15.41	11.21	12.36	11.7	127.49	-6.38	1.8216873172
8.8820553611	2010-07-07 14:00:00	2017-10-23 13:00:00	1527.37	16.22	22.28	388.91	-14.18	11.44	12.69	-0.06	147.83	-2.97	1.8509029427
8.7593374362	2010-07-07 14:30:00	2017-10-23 13:30:00	1471.03	16.29	28.18	388.13	-14.25	11.47	13.4	2.07	36.81	-7.34	1.8867556687
8.6171968326	2010-07-07 15:00:00	2017-10-23 14:00:00	1395.19	16.35	8.07	387.77	-12.19	11.34	12.57	3.53	NA	-1.77	1.9114592695
8.4202996109	2010-07-07 15:30:00	2017-10-23 14:30:00	1303.33	16.4	19.28	387.01	-13.99	11.36	12.22	7.5	145.98	-1.03	1.9358676662
8.0871757253	2010-07-07 16:00:00	2017-10-23 15:00:00	1200.53	16.45	6.28	386.8	-9.88	11.56	12.16	3.83	107.89	-0.66	1.9503097539
7.627623108	2010-07-07 16:30:00	2017-10-23 15:30:00	1081.84	16.5	25.99	386.24	-9.07	11.44	11.45	6.51	-79.77	-0.52	1.9384586002
7.0955423098	2010-07-07 17:00:00	2017-10-23 16:00:00	961.51	16.54	14.93	386.79	-9.69	11.53	10.6	2.69	28.94	-0.73	1.9765031069
6.48056902	2010-07-07 17:30:00	2017-10-23 16:30:00	827.59	16.58	24.8	387.55	-8.39	11.65	9.81	3.35	50.13	-0.34	2.0076854059
5.6774169452	2010-07-07 18:00:00	2017-10-23 17:00:00	689.62	16.6	38.16	387.31	-7.24	11.42	8.19	1.49	NA	-0.29	2.0120926773
4.7267809016	2010-07-07 18:30:00	2017-10-23 17:30:00	532.49	16.62	37.49	386.24	-6.18	11.49	7.11	1.76	NA	-0.41	1.8870294126
